Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
SONO,"Sonos, Inc.",Technology,Consumer Electronics,USA,2670000000,161.09,20.62,-0.0181,1890378,Recent Insider Selling,1,-,0.13,1.5,127210000,2.64,35.07,0.59,3.02,124590000.0,13.73,19100000.0,16.11,-0.15,89.4,22.45,1760000000.0,1.52,56.7,5.75,5590000.0,20.58,4.98,4.14,108.51,1.6,23.14,27.57,3.33,6.2,10.0,3.0,13.65,31.22,22.01,,,40.0,15.7,33.95,1.88,,1.2,12.0,43.4,51.06,0.77,1844,1.8,1.2,2.5,60.24,3.14,3.31,True,0.0,34.1,1.1,0.94,21.00,True,0.0,0.0,2000000,2.2,7.24,13.38,14.05,2023-02-20 12:15:00,4.49,2.79,2023-02-08,AMC
INSW,"International Seaways, Inc.",Energy,Oil & Gas Midstream,USA,2260000000,16.39,44.71,-0.027200000000000002,485731,Recent Insider Selling,1,-,2.73,1.0,49310000,3.16,5.56,8.05,29.44,34930000.0,16.55,135500000.0,,3.64,66.2,3.7,621200000.0,3.63,309.8,12.75,1550000.0,53.34,26.95,1.66,9.75,5.7,54.5,178.8,5.04,8.86,,11.1,15.4,46.94,20.77,0.48,37.59,40.9,5.3,4.76,0.1,1.07,2.3,7.3,55.2,190.37,1.67,2061,2.3,179.2,30.5,64.27,4.25,3.96,True,0.8,258.8,21.8,0.87,45.96,True,0.68,13.1,560160,1.6,9.05,15.0,39.87,2023-02-20 12:15:00,4.43,2.76,2023-02-28,BMO
CHRD,Chord Energy Corporation,Energy,Oil & Gas E&P,USA,5740000000,3.82,133.15,-0.0349,905705,Recent Insider Selling,1,-,34.89,3.3,41320000,5.69,4.69,28.41,1.03,39340000.0,6.08,1210000000.0,0.2,6.09,95.1,15.39,3120000000.0,1.84,105.0,89.7,1480000.0,1.12,108.2,1.23,7.9,,184.33,23.74,15.28,8.71,19.2,,91.94,164.79,2.68,5.0,,54.9,56.8,19.2,,3.76,0.9,17.5,61.7,44.83,5.19,255,1.0,195.7,,41.7,3.29,3.43,True,0.09,531.0,,2.53,137.97,True,0.09,61.84,358350,1.7,6.28,2.78,0.91,2023-02-20 12:15:00,3.76,4.12,2023-02-22,AMC
MGM,MGM Resorts International,Consumer Cyclical,Resorts & Casinos,USA,16760000000,11.75,43.56,-0.014499999999999999,3615666,"['Channel Up', 'Recent Insider Selling']",2,S&P 500,3.71,17.5,396610000,0.62,37.75,1.15,0.07,306130000.0,14.15,1470000000.0,,0.03,68.6,17.67,13130000000.0,1.28,219.6,7.31,10380000.0,22.29,12.21,3.57,92.01,7.3,53.24,3.56,13.77,3.16,,58.8,26.41,45.64,29.91,0.01,12.39,4.7,10.7,4.56,2.08,0.02,1.5,0.4,49.3,64.94,1.20,42000,1.5,252.2,36.2,64.83,1.98,2.54,True,1.8,7.2,24.3,0.88,44.20,True,1.51,0.1,4120000,2.1,4.09,13.37,26.09,2023-02-20 12:15:00,3.39,2.52,2023-02-08,AMC
CAL,"Caleres, Inc.",Consumer Cyclical,Footwear & Accessories,USA,931090000,5.5,25.95,-0.0073,659359,Recent Insider Selling,1,-,4.72,2.7,34380000,9.03,5.94,4.37,10.3,33810000.0,17.0,167600000.0,0.37,0.56,93.1,1.29,2950000000.0,0.32,129.6,1.69,2590000.0,14.69,11.59,2.24,1.2,9.5,33.75,14.02,0.91,28.39,15.0,50.7,17.82,31.13,16.47,0.28,147.79,18.6,25.3,16.64,1.77,1.08,0.3,1.5,44.0,45.62,1.03,5200,0.9,1.8,8.6,58.33,4.38,4.01,True,0.91,30.1,6.2,0.92,26.14,True,0.0,5.3,718980,2.3,3.54,11.9,1.96,2023-02-20 12:15:00,7.65,3.6,2023-03-14,BMO
DAWN,"Day One Biopharmaceuticals, Inc.",Healthcare,Biotechnology,USA,1440000000,,20.05,0.0256,326406,"['Multiple Top', 'Recent Insider Selling']",2,-,-1.96,14.9,71010000,0.75,,-2.34,20.21,51850000.0,11.36,-124000000.0,,-0.57,82.9,5.47,,,587.7,2.51,5340000.0,16.46,5.11,3.92,7.3,36.9,43.11,46.08,5.22,3.84,,38.3,5.44,28.35,6.83,,,,,29.28,,,20.8,,,268.57,1.02,102,20.8,,,41.86,4.36,4.51,True,0.0,59.1,,0.61,19.55,True,0.0,,531320,1.9,4.73,5.37,6.68,2023-02-20 12:15:00,10.29,10.04,,
NRGV,"Energy Vault Holdings, Inc.",Utilities,Utilities - Renewable,USA,497790000,,3.59,-0.0028000000000000004,1241131,Recent Insider Selling,1,-,-0.49,5.9,140300000,10.92,,-0.47,2.78,109490000.0,17.47,-67800000.0,,-0.15,40.9,0.84,45600000.0,10.92,29.7,14.79,9030000.0,35.78,2.14,1.68,25.4,23.4,8.67,63.25,1.8,1.99,,32.6,2.21,22.10,15.06,,,,,83.76,,,,,95.2,62.44,0.43,73,9.6,,,42.4,10.16,10.51,True,0.0,355.8,,0.86,3.60,True,0.0,,1450000,1.8,17.09,0.48,39.85,2023-02-20 12:15:00,8.24,6.24,2023-03-07,AMC
SKYT,"SkyWater Technology, Inc.",Technology,Semiconductors,USA,652950000,,15.0,0.004,293174,Recent Insider Selling,1,-,-0.98,16.6,40670000,30.43,48.39,0.31,19.78,12400000.0,76.47,-39600000.0,,-0.13,12.4,66.48,212900000.0,3.07,221.9,11.21,1260000.0,16.11,0.9,16.67,177.5,26.0,18.2,44.23,0.21,70.21,20.0,153.5,4.43,20.95,110.97,,,,36.0,28.4,,,0.9,,12.2,238.6,1.17,590,1.1,49.4,30.9,72.3,13.81,9.55,True,2.3,52.0,33.1,1.15,14.94,True,2.25,,255490,2.2,31.3,57.52,59.59,2023-02-20 12:15:00,10.2,4.95,2023-02-13,AMC
SO,The Southern Company,Utilities,Utilities - Regulated Electric,USA,71700000000,20.37,66.63,0.011699999999999999,5317266,Recent Insider Selling,1,S&P 500,3.27,0.1,1090000000,0.37,16.55,4.03,5.76,1080000000.0,0.27,3520000000.0,3.14,0.84,63.5,1.22,29280000000.0,2.45,45.5,2.62,10440000.0,16.42,27.9,2.39,10.91,2.7,72.0,2.71,1.78,37.4,6.48,11.9,58.85,80.57,6.69,2.72,,41.6,5.2,17.3,0.47,4.08,0.5,4.9,82.9,13.22,1.60,27700,0.7,22.2,18.3,44.16,1.84,2.95,True,1.89,60.5,12.0,1.25,65.86,True,1.67,82.0,4260000,2.7,0.88,3.61,6.32,2023-02-20 12:15:00,0.97,2.45,2023-02-16,BMO
BRCC,BRC Inc.,Consumer Defensive,Packaged Foods,USA,1640000000,,7.33,-0.0542,383025,Recent Insider Selling,1,-,-0.42,0.4,211560000,6.7,,-0.1,5.92,53820000.0,20.56,-82300000.0,,-0.07,49.6,18.8,279500000.0,5.87,420.5,5.55,6330000.0,28.14,0.14,52.36,92.0,46.9,12.0,53.64,0.32,23.03,47.3,252.7,5.75,34.00,19.97,,,,10.3,78.44,,,1.7,,33.8,27.58,0.44,836,2.4,25.6,18.7,57.2,7.46,6.25,True,1.12,8.3,29.5,0.77,7.75,True,0.58,,500350,2.3,7.72,12.92,8.25,2023-02-20 12:15:00,11.76,12.65,,
SES,SES AI Corporation,Consumer Cyclical,Auto Parts,USA,1150000000,,3.34,0.0121,339155,Recent Insider Selling,1,-,-0.35,0.6,311680000,0.6,,-0.38,17.28,213070000.0,5.36,-48300000.0,,-0.07,41.8,34.38,,,,8.57,5100000.0,32.11,1.26,2.65,68.2,11.7,7.0,33.2,1.14,2.92,,13.5,2.97,10.18,6.03,,,,,67.19,,,23.8,,,12.46,0.25,126,23.8,,,47.22,7.96,7.57,True,0.0,179.8,,0.71,3.30,True,0.0,,477610,3.0,0.46,3.9,29.63,2023-02-20 12:15:00,2.4,10.69,,
CRL,"Charles River Laboratories International, Inc.",Healthcare,Diagnostics & Research,USA,12940000000,29.41,249.76,-0.0177,619878,"['Head & Shoulders Inverse', 'Horizontal S/R', 'Recent Insider Selling']",3,S&P 500,8.49,0.1,50870000,1.76,21.97,11.37,40.32,50370000.0,6.95,436400000.0,2.9,2.75,99.22,4.33,3780000000.0,3.42,5.6,3.32,1140000.0,13.45,51.64,4.84,4.39,6.0,266.17,18.19,3.76,66.44,10.14,16.8,181.36,308.15,14.62,,46.26,18.7,10.2,18.95,1.34,,1.1,16.1,37.3,37.72,8.40,18600,1.4,10.4,18.1,53.77,3.16,3.23,True,1.12,6.2,11.5,1.08,254.25,True,1.12,0.0,572040,1.8,0.36,7.63,11.82,2023-02-20 12:15:00,2.26,1.99,2023-02-22,BMO
SSB,SouthState Corporation,Financial,Banks - Regional,USA,6110000000,12.59,82.28,0.0189,563262,"['Head & Shoulders', 'Recent Insider Selling']",2,-,6.53,0.8,75090000,3.89,10.51,7.83,19.46,74780000.0,9.28,496000000.0,1.05,2.04,81.7,2.87,1400000000.0,4.38,206.2,4.85,1570000.0,3.8,65.53,1.26,3.67,1.0,96.43,8.58,55.53,1.48,12.0,9.0,72.25,91.74,7.75,2.0,14.08,9.9,18.1,10.31,0.82,2.43,,26.6,,13.87,2.02,4929,,258.5,81.0,58.2,2.68,2.54,True,0.08,167.5,32.1,1.45,80.75,True,0.08,31.3,389020,2.1,3.59,4.69,1.87,2023-02-20 12:15:00,2.1,4.04,2023-01-26,AMC
LDI,"loanDepot, Inc.",Financial,Mortgage Finance,USA,704290000,,2.27,0.0134,502488,Recent Insider Selling,1,-,-1.21,7.7,162460000,1.3,,-0.27,10.92,61520000.0,5.58,-187100000.0,,-0.25,20.7,47.4,2220000000.0,0.32,182.0,0.62,3160000.0,31.98,3.08,0.74,80.9,1.9,1.81,45.69,3.69,0.62,,35.1,1.25,4.71,37.58,0.32,0.15,11.0,11.9,51.8,,14.1,,26.8,82.2,81.6,0.19,11307,,68.4,6.3,48.79,6.42,8.39,True,9.63,193.6,8.4,1.03,2.24,True,9.63,408.11,490200,2.9,6.81,10.12,22.39,2023-02-20 12:15:00,5.14,6.45,,
CAR,"Avis Budget Group, Inc.",Industrials,Rental & Leasing Services,USA,10250000000,4.21,240.84,-0.025699999999999997,423446,Recent Insider Selling,1,-,57.2,0.5,40700000,12.11,10.21,23.59,32.1,38680000.0,28.64,2760000000.0,0.22,2.93,99.26,2.0,11990000000.0,0.85,193.8,9.93,4820000.0,32.99,-17.27,,13.17,11.0,252.5,37.78,13.39,17.98,19.4,386.8,131.83,327.80,46.92,,2.3,100.9,13.4,26.53,2.37,,0.7,6.3,55.9,82.69,10.94,24500,0.7,7.9,27.3,66.48,5.27,5.17,True,,55.2,23.0,0.59,247.20,True,,0.0,717710,2.7,13.29,26.1,28.84,2023-02-20 12:15:00,12.47,6.72,2023-02-13,AMC
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,USA,24190000000,55.49,502.09,-0.022000000000000002,488916,Recent Insider Selling,1,S&P 500,9.05,3.9,46830000,2.05,32.2,15.6,11.22,45640000.0,30.99,437700000.0,3.94,2.98,,33.76,1790000000.0,13.48,44.5,4.51,2820000.0,4.77,32.69,15.36,18.33,19.1,552.55,2.98,15.28,32.86,14.1,24.3,301.69,541.39,41.99,4.0,94.81,32.1,18.7,7.26,1.17,0.8,3.2,25.5,58.4,66.43,21.42,2093,4.5,53.1,21.9,62.15,3.84,4.63,True,0.0,78.9,18.7,0.86,513.37,True,0.0,35.2,569590,1.9,9.17,23.25,22.11,2023-02-20 12:15:00,6.17,4.94,2023-02-08,AMC
SSD,"Simpson Manufacturing Co., Inc.",Basic Materials,Lumber & Wood Production,USA,4750000000,14.34,111.11,-0.0031,221228,Recent Insider Selling,1,-,7.75,0.1,42810000,1.25,16.25,6.84,31.56,42310000.0,15.94,334000000.0,2.87,1.4,91.5,20.65,2120000000.0,2.24,43.5,0.85,670000.0,4.59,31.24,3.56,9.3,15.2,129.25,6.71,7.24,15.35,5.0,26.3,75.25,121.36,25.32,1.04,43.76,26.9,23.3,8.45,1.21,0.94,2.0,12.8,44.5,47.65,3.24,3971,3.6,39.6,21.5,60.88,2.49,3.0,True,0.51,21.2,15.7,1.24,111.45,True,0.49,13.0,178440,1.7,3.13,12.11,15.66,2023-02-20 12:15:00,1.58,3.74,2023-02-06,AMC
BFI,"BurgerFi International, Inc.",Consumer Cyclical,Restaurants,USA,36900000,,1.7,0.021099999999999997,40161,Recent Insider Selling,1,-,-9.34,36.85,22250000,5.94,,-0.94,6.74,14140000.0,5.31,-194500000.0,,-0.22,19.5,16.5,168500000.0,0.22,927.8,6.99,420000.0,44.79,4.68,0.36,74.6,60.1,6.0,67.34,0.65,2.62,,141.4,1.2,5.30,34.52,,,,57.4,68.02,0.31,,0.5,,44.0,41.25,0.11,834,0.6,290.1,,52.82,5.73,6.23,True,0.66,46.6,,0.73,1.66,True,0.63,,55190,1.0,0.27,4.99,31.75,2023-02-20 12:15:00,2.99,7.66,2022-11-16,BMO
EGHT,"8x8, Inc.",Technology,Software - Application,USA,683890000,,6.05,0.0,1716295,Recent Insider Selling,1,-,-0.94,2.8,113200000,5.95,12.76,0.47,5.4,108080000.0,35.96,-109300000.0,,0.09,,39.4,740800000.0,0.92,1.2,3.76,16430000.0,15.9,0.8,7.56,53.4,12.5,5.76,58.07,1.15,5.24,,89.1,2.87,14.40,40.05,,14.31,13.92,24.4,57.97,1.33,,1.5,20.3,65.6,110.8,0.38,2216,1.5,17.5,12.4,58.98,5.62,7.0,True,5.51,40.1,14.8,0.89,6.05,True,5.51,,1930000,2.6,9.78,24.0,19.68,2023-02-20 12:15:00,15.2,8.53,2023-02-01,AMC
MTH,Meritage Homes Corporation,Consumer Cyclical,Residential Construction,USA,4050000000,4.08,109.03,-0.0158,545497,Recent Insider Selling,1,-,26.75,0.3,36570000,3.2,8.12,13.43,10.24,35880000.0,11.43,992200000.0,,2.54,99.93,30.94,6290000000.0,0.64,38.6,1.31,1030000.0,26.34,108.01,1.01,7.62,18.3,135.57,16.5,23.19,4.7,,27.9,62.51,117.22,18.25,0.27,10.71,47.1,19.5,6.99,1.57,0.25,,14.2,23.4,74.42,3.62,1921,,32.9,20.5,53.27,3.03,3.31,True,0.29,13.7,15.8,1.55,110.78,True,0.29,0.0,351430,2.5,0.19,8.97,29.08,2023-02-20 12:15:00,2.86,2.92,2023-02-01,AMC
TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,26180000000,24.61,239.0,0.0085,1147629,"['Recent Insider Selling', 'TL Resistance']",2,S&P 500,9.71,0.1,110860000,2.58,20.55,11.63,42.42,109810000.0,15.54,1090000000.0,2.43,1.72,88.7,9.08,14200000000.0,1.84,35.0,2.1,3550000.0,16.47,17.51,13.65,10.35,13.2,246.6,11.14,1.93,123.95,10.11,53.8,166.49,241.54,6.24,4.12,,21.4,33.8,1.05,0.83,1.72,0.2,13.4,35.0,43.55,5.13,22000,1.5,8.4,9.6,65.19,1.62,2.35,True,0.58,7.7,7.2,1.11,236.98,True,0.57,31.5,1030000,2.1,4.74,7.71,16.58,2023-02-20 12:15:00,3.23,3.43,2023-01-26,BMO
PWP,Perella Weinberg Partners,Financial,Capital Markets,USA,958560000,61.75,10.93,0.0037,700789,Recent Insider Selling,1,-,0.18,0.3,42260000,1.39,10.59,1.03,57.75,41450000.0,9.85,17900000.0,,0.11,95.8,17.78,631500000.0,1.52,31.2,1.55,1250000.0,39.24,3.31,3.3,34.73,3.6,13.38,0.73,3.21,3.4,,15.5,5.47,12.00,11.53,0.28,30.24,,6.5,8.92,,2.56,2.1,,75.6,99.82,0.49,602,2.1,18.0,4.8,58.27,4.38,4.12,True,0.0,84.1,3.4,2.20,10.89,True,0.0,59.1,319160,2.0,4.04,8.93,36.8,2023-02-20 12:15:00,3.02,3.93,2023-02-09,BMO
IQV,IQVIA Holdings Inc.,Healthcare,Diagnostics & Research,USA,41600000000,38.43,219.73,-0.0191,1027890,Recent Insider Selling,1,S&P 500,5.72,0.78,186500000,1.4,18.19,12.08,0.37,184260000.0,1.15,1090000000.0,3.31,2.42,91.1,1.92,14410000000.0,2.89,246.2,0.4,1770000.0,7.99,28.67,7.66,15.73,4.7,258.75,5.36,7.19,30.56,11.61,20.5,165.75,254.94,7.24,,24.63,59.9,6.6,13.81,1.4,,0.9,15.3,34.9,32.57,6.10,85000,0.9,5.0,11.9,44.06,2.85,2.44,True,2.32,11.8,8.0,1.17,224.00,True,2.29,0.0,876440,1.7,4.4,0.84,3.29,2023-02-20 12:15:00,0.96,2.02,2023-02-10,BMO
WPC,W. P. Carey Inc.,Real Estate,REIT - Diversified,USA,17720000000,28.13,83.93,-0.0021,1349039,Recent Insider Selling,1,-,2.98,0.6,209390000,0.97,32.28,2.6,0.02,205920000.0,1.73,599100000.0,,,65.2,7.23,1480000000.0,11.98,33.5,5.04,6850000.0,4.4,42.95,1.95,17.43,3.6,86.44,9.48,0.8,105.45,,7.2,67.76,89.63,7.4,4.26,277.23,3.7,3.5,6.36,0.8,5.08,,11.8,89.6,23.85,1.61,193,,7.4,41.4,53.51,1.58,1.88,True,0.88,89.0,40.5,1.46,84.11,True,0.88,141.4,923080,2.5,0.15,2.71,3.6,2023-02-20 12:15:00,3.32,7.42,2023-02-10,BMO
SAH,"Sonic Automotive, Inc.",Consumer Cyclical,Auto & Truck Dealerships,USA,2160000000,36.04,60.0,0.0171,903502,Recent Insider Selling,1,-,1.67,7.2,38300000,2.7,7.75,7.74,9.39,16520000.0,23.28,88500000.0,2.36,1.92,86.9,18.09,14150000000.0,0.15,776.0,4.6,4670000.0,9.99,28.9,2.08,1.24,7.5,58.29,12.04,3.87,15.52,15.3,33.2,34.17,62.26,21.78,1.12,6.56,31.4,10.5,3.63,1.87,1.87,0.3,5.0,16.4,75.59,2.31,10200,1.0,12.2,4.2,68.08,4.68,3.94,True,2.55,13.8,2.6,2.95,58.99,True,1.51,8.0,306160,3.0,8.38,16.57,28.09,2023-02-20 12:15:00,28.29,15.26,2023-02-15,BMO
EQR,Equity Residential,Real Estate,REIT - Residential,USA,24970000000,33.17,65.88,-0.0017000000000000001,5082222,Recent Insider Selling,1,S&P 500,1.99,1.72,377710000,1.64,36.76,1.79,1.26,371230000.0,8.52,773800000.0,,0.32,93.1,7.03,2740000000.0,9.13,42.0,0.46,6350000.0,16.74,29.48,2.23,12.21,3.8,68.6,23.6,0.14,463.31,,7.1,57.38,94.32,11.66,2.5,48.13,4.8,6.0,30.15,0.82,3.79,,2.0,64.1,14.81,1.51,2400,,8.5,40.8,60.06,1.84,2.26,True,0.67,70.5,28.3,2.06,65.99,True,0.66,120.4,2470000,2.7,2.76,6.29,3.92,2023-02-20 12:15:00,1.71,2.57,2023-02-09,AMC
AMKR,"Amkor Technology, Inc.",Technology,Semiconductors,USA,6600000000,8.52,26.51,-0.016,1603651,Recent Insider Selling,1,-,3.11,6.1,244740000,3.95,9.34,2.84,2.15,101430000.0,8.33,765800000.0,1.14,0.18,39.2,5.15,7090000000.0,0.93,87.5,1.82,3460000.0,19.9,14.25,1.86,19.24,10.9,29.7,6.21,3.74,7.08,7.49,21.8,14.89,31.38,10.55,0.3,28.17,28.8,16.9,15.52,1.75,1.13,1.4,9.3,18.8,78.04,1.22,30400,1.8,24.0,11.5,38.27,4.51,3.91,True,0.34,69.1,9.8,1.61,26.94,True,0.29,6.7,996710,2.7,9.16,4.11,20.83,2023-02-20 12:15:00,3.42,3.48,2023-02-13,AMC
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,Packaged Foods,USA,1650000000,38.09,19.12,0.038,912611,Recent Insider Selling,1,-,0.5,1.1,89380000,3.74,20.81,0.92,5.01,88200000.0,4.77,45500000.0,,0.17,99.4,6.46,1850000000.0,0.89,30.1,5.85,4580000.0,22.9,12.4,1.54,26.76,1.9,23.17,47.59,0.5,37.95,7.6,4.2,15.19,37.08,18.17,,,5.8,4.2,48.44,0.89,,1.1,4.2,21.7,25.83,0.84,3078,2.5,4.8,4.9,49.8,3.89,4.25,True,0.79,62.4,2.5,0.99,18.42,True,0.79,0.0,925740,2.5,2.85,5.03,8.0,2023-02-20 12:15:00,5.19,4.94,2023-02-07,BMO
IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostics & Research,USA,41940000000,61.84,496.46,-0.0196,472545,Recent Insider Selling,1,"NDX, S&P 500",8.03,0.3,82930000,2.21,45.42,10.93,16.64,82010000.0,4.49,679100000.0,3.44,2.43,91.8,16.52,3370000000.0,12.46,6.7,0.23,1740000.0,32.48,7.34,67.64,14.07,25.7,560.0,2.27,1.33,372.81,18.0,124.5,317.06,560.92,21.69,,106.4,19.6,36.7,11.49,1.18,,0.6,11.3,59.5,56.58,15.98,10780,0.9,3.4,26.7,55.72,2.62,3.05,True,2.22,8.7,20.2,0.93,506.40,True,1.14,0.0,506230,2.3,0.82,8.98,27.12,2023-02-20 12:15:00,2.12,3.43,2023-02-06,BMO
AMPS,"Altus Power, Inc.",Utilities,Utilities - Renewable,USA,1150000000,108.06,7.24,0.0084,614865,Recent Insider Selling,1,-,0.07,60.1,154460000,2.16,79.56,0.09,7.79,67930000.0,8.35,9900000.0,,0.01,41.4,5.11,96000000.0,11.97,153.9,7.32,3090000.0,38.9,2.21,3.28,,4.2,12.29,4.62,1.83,3.95,,13.4,4.26,14.72,11.04,,,,3.6,50.8,,,9.7,,82.4,69.95,0.43,44,9.7,51.2,17.2,44.51,4.61,5.26,True,1.59,,49.3,0.76,7.18,True,1.54,0.0,810790,,6.51,0.53,12.05,2023-02-20 12:15:00,4.55,3.81,2022-11-14,BMO
NEWR,"New Relic, Inc.",Technology,Software - Infrastructure,USA,5190000000,,75.49,0.0019,558613,Recent Insider Selling,1,-,-2.98,0.3,68050000,0.04,53.73,1.41,77.46,55140000.0,33.14,-178500000.0,,0.22,85.8,32.98,888900000.0,5.84,22.9,1.34,1530000.0,16.21,5.03,15.01,230.59,13.2,80.36,8.09,11.64,6.49,15.0,55.1,41.66,80.88,33.73,,205.17,26.8,27.9,6.66,0.93,,1.1,24.4,71.4,81.2,2.86,2217,1.1,17.8,20.9,69.94,2.6,3.51,True,1.46,60.4,20.1,0.98,75.35,True,0.0,,568610,2.5,13.06,23.67,32.06,2023-02-20 12:15:00,2.77,2.68,2023-02-07,AMC
LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,USA,895800000,6.61,21.69,-0.023,605452,Recent Insider Selling,1,-,3.28,5.9,40090000,0.67,7.96,2.72,30.47,33790000.0,25.89,131800000.00000001,0.44,0.96,67.4,21.12,335700000.0,2.67,4.1,7.25,1440000.0,53.24,20.89,1.04,28.01,8.6,20.07,130.96,3.14,6.9,15.0,15.4,9.16,22.50,19.58,,,133.1,5.8,3.61,1.18,,2.7,10.4,92.5,136.69,0.82,79,2.7,50.6,45.3,66.14,3.43,4.45,True,0.75,207.4,39.3,0.94,22.20,True,0.69,0.0,641120,2.6,8.24,16.82,41.72,2023-02-20 12:15:00,4.26,2.25,2023-02-01,BMO
CXW,"CoreCivic, Inc.",Industrials,Security & Protection Services,USA,2460000000,10.17,10.56,-0.0391,872282,Recent Insider Selling,1,-,1.04,1.6,116570000,8.49,12.42,0.85,4.44,112670000.0,4.0,122300000.0,1.7,0.14,83.5,11.04,1850000000.0,1.34,196.4,3.94,3710000.0,5.81,12.03,0.88,47.83,2.6,16.08,7.32,0.79,13.3,6.0,6.3,8.39,14.24,8.65,,9.87,17.4,0.2,25.84,0.96,,1.1,0.1,23.4,25.86,0.47,10348,1.1,1.5,10.9,44.55,5.17,4.19,True,0.92,136.6,4.7,0.80,10.99,True,0.79,0.0,1100000,1.5,1.81,6.35,3.38,2023-02-20 12:15:00,3.29,3.39,2023-02-08,AMC
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,USA,71230000000,14.94,470.63,0.0113,827343,Recent Insider Selling,1,S&P 500,31.5,0.1,153700000,1.46,19.23,24.47,3.86,151810000.0,6.4,4900000000.0,4.98,5.17,85.2,6.83,36600000000.0,1.95,27.7,0.76,1370000.0,4.51,99.62,4.72,10.87,11.5,520.56,19.55,17.03,27.64,3.0,34.9,384.84,556.27,13.74,6.92,172.04,11.9,9.4,15.4,0.52,1.47,1.0,7.1,20.4,22.29,11.50,95000,1.1,16.1,9.8,53.05,2.01,2.51,True,0.84,21.5,13.4,0.84,465.35,True,0.77,21.4,989800,2.4,4.01,4.24,3.19,2023-02-20 12:15:00,0.91,1.39,2023-01-26,BMO
YELP,Yelp Inc.,Communication Services,Internet Content & Information,USA,2160000000,61.09,30.79,-0.0060999999999999995,401327,"['Double Top', 'Recent Insider Selling']",2,-,0.5,1.6,70630000,3.3,23.96,1.28,39.14,66230000.00000001,5.34,36300000.0,2.11,-0.05,95.9,3.46,1190000000.0,1.81,289.7,2.74,2490000.0,16.92,9.93,3.1,27.61,4.7,36.75,15.48,6.02,5.12,28.99,6.7,25.3,39.26,12.62,,14.18,90.0,5.0,21.58,1.45,,3.1,7.6,91.1,21.7,0.95,4400,3.1,14.7,4.4,49.9,2.13,2.75,True,0.0,46.3,4.1,0.60,30.98,True,0.0,0.0,674070,3.2,1.64,5.46,2.22,2023-02-20 12:15:00,3.76,3.7,2023-02-09,AMC
TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,403670000,,15.49,0.023799999999999998,48004,"['Double Top', 'Recent Insider Selling']",2,-,-2.77,5.5,26660000,2.86,,-4.61,8.17,23150000.0,7.57,-63300000.0,,-0.69,77.1,8.23,16200000.0,24.92,48.6,2.63,970000.0,5.43,7.6,2.04,95.3,29.8,48.71,5.26,8.7,1.78,,34.2,10.8,20.82,5.66,,,,7.3,25.6,,,16.4,,96.7,43.42,0.57,46,16.4,,,52.0,2.64,3.87,True,0.1,11.0,,0.53,15.13,True,0.1,,91280,1.4,0.38,2.44,0.06,2023-02-20 12:15:00,4.18,10.61,,
MTSI,"MACOM Technology Solutions Holdings, Inc.",Technology,Semiconductors,USA,4800000000,14.65,67.95,0.0014000000000000002,420988,Recent Insider Selling,1,-,4.64,1.0,70480000,2.63,20.67,3.29,70.02,51770000.0,10.17,330600000.0,0.98,0.78,76.8,1.79,695700000.0,6.9,8.5,4.91,2280000.0,10.72,12.24,5.55,7.24,22.9,74.1,10.17,8.42,8.07,15.0,46.3,42.85,72.64,7.89,,31.96,35.1,22.8,6.46,1.92,,7.7,0.7,60.7,58.58,2.25,1200,9.0,12.8,20.7,55.33,2.65,3.46,True,0.7,78.8,47.5,1.07,67.86,True,0.7,0.0,392860,2.2,1.53,3.48,16.86,2023-02-20 12:15:00,4.4,5.79,2023-02-02,BMO
