Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
UAA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,-2147483648,31.26,10.69,-0.004699999999999999,6779434,Recent Insider Selling,1,-,0.34,0.28,448830000,12.52,17.16,0.62,5.33,390010000.0,6.96,156600000.0,9.8,0.15,81.4,13.97,5810000000.0,0.81,116.5,1.78,25570000.0,5.11,4.08,2.62,16.23,3.4,12.63,38.95,1.94,5.52,3.19,8.8,6.38,18.17,5.22,,,42.6,2.3,41.18,1.59,,1.3,23.6,45.6,67.55,0.50,7100,2.1,3.4,3.5,40.07,5.57,4.17,True,0.37,15.9,2.7,0.86,10.74,True,0.37,,7900000,2.4,9.77,1.29,11.93,2023-02-14,6.56,3.24,2023-02-08,BMO
UA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,-2147483648,22.33,9.38,-0.0074,1561040,Recent Insider Selling,1,-,0.42,16.22,220430000,13.07,,,0.09,183750000.0,7.68,,1.02,,70.6,15.23,5280000000.0,0.84,,,8850000.0,3.3,4.12,2.28,,,,38.93,,,21.8,,5.74,16.52,5.16,,,2.47,,43.22,,,,,,63.41,0.44,0,,3.4,,39.16,5.82,4.16,True,,10.9,,0.56,9.45,True,,,2810000,3.0,10.11,1.6,10.05,2023-02-14,4.82,3.15,2023-02-08,BMO
MSCI,MSCI Inc.,Financial,Financial Data & Stock Exchanges,USA,-2147483648,52.42,561.82,-0.0005,260205,Recent Insider Selling,1,S&P 500,10.72,0.1,80500000,0.25,37.76,14.88,14.55,77460000.0,11.2,870600000.0,4.11,3.07,92.8,9.65,2250000000.0,20.21,23.4,2.72,640000.0,10.46,-13.38,,16.06,16.2,562.27,5.16,10.72,52.4,12.74,102.1,376.41,572.50,20.78,5.52,75.06,26.3,22.6,1.87,1.13,0.98,1.4,12.2,82.0,49.26,15.87,4767,1.4,8.4,50.5,64.18,2.09,2.96,True,,31.7,35.7,0.60,562.10,True,,42.4,430700,2.4,5.32,11.57,22.27,2023-02-14,0.82,1.48,2023-01-31,BMO
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,USA,-2147483648,17.49,101.71,-0.019299999999999998,3209451,Recent Insider Selling,1,S&P 500,5.81,0.13,1550000000,0.48,15.13,6.72,0.44,1550000000.0,0.01,9020000000.0,5.0,1.41,77.0,7.66,31760000000.0,4.95,13.0,0.58,7470000.0,0.7,-5.89,,11.13,22.0,109.63,5.79,3.47,29.27,3.5,94.4,82.85,112.48,0.49,5.08,40.29,5.4,58.2,9.58,0.71,4.99,0.6,3.3,64.3,22.76,1.66,79800,0.9,1.1,40.2,47.82,1.44,1.53,True,,13.5,28.5,0.66,103.71,True,,84.9,4860000,2.2,0.79,0.37,4.19,2023-02-14,0.48,1.54,2023-02-09,BMO
UNTY,"Unity Bancorp, Inc.",Financial,Banks - Regional,USA,284520000,7.42,26.64,-0.0052,34607,Recent Insider Selling,1,-,3.59,1.7,10520000,2.2,6.38,4.18,18.76,7430000.0,1.77,38200000.0,,0.95,51.4,7.24,92700000.0,3.07,56.6,1.88,30000.0,7.95,21.88,1.22,7.16,1.8,32.67,8.01,17.44,1.53,,17.6,24.8,30.00,2.52,0.44,,19.9,30.0,11.2,1.02,1.65,,12.5,,7.42,0.43,208,,23.0,90.7,46.68,1.26,1.47,True,0.04,3.1,41.3,1.66,26.78,True,0.04,11.5,20860,1.7,0.09,1.12,2.93,2023-02-14,0.43,1.53,2023-01-13,BMO
CMS,CMS Energy Corporation,Utilities,Utilities - Regulated Electric,USA,-2147483648,21.55,61.16,-0.0075,1783457,Recent Insider Selling,1,S&P 500,2.84,0.43,289500000,2.08,18.22,3.36,0.66,288350000.0,4.32,823000000.0,2.7,1.28,94.0,4.69,8600000000.0,2.03,8.7,1.64,5280000.0,12.77,23.46,2.61,7.98,2.8,69.31,3.07,0.57,106.64,7.97,12.4,52.41,73.76,3.43,1.95,,3.8,5.3,17.08,0.32,3.19,0.8,5.5,72.5,16.7,1.29,8560,1.2,12.1,14.2,42.7,1.78,2.1,True,2.11,53.6,9.6,0.92,61.62,True,1.94,64.4,1940000,2.5,1.74,2.53,4.76,2023-02-14,1.83,2.72,2023-02-02,BMO
BYD,Boyd Gaming Corporation,Consumer Cyclical,Resorts & Casinos,USA,-2147483648,11.43,67.14,0.0176,1341561,Recent Insider Selling,1,-,5.87,1.7,107740000,1.04,10.75,6.25,41.37,74500000.0,14.93,639400000.0,1.52,1.46,69.9,13.28,3560000000.0,1.95,442.6,4.01,4350000.0,16.22,14.3,4.7,6.55,9.1,72.85,3.49,2.45,27.44,7.5,36.2,46.1,72.00,23.12,0.6,9.04,17.7,14.5,6.75,1.83,0.89,0.7,8.9,56.0,45.64,1.60,15114,0.8,4.1,24.9,70.16,2.44,2.28,True,1.86,20.4,15.7,1.48,65.98,True,1.83,,905530,2.2,7.55,13.57,20.11,2023-02-14,5.84,4.81,2023-02-02,AMC
PFS,"Provident Financial Services, Inc.",Financial,Banks - Regional,USA,1750000000,10.0,23.49,-0.0163,256365,Recent Insider Selling,1,-,2.35,0.2,74300000,4.0,8.5,2.77,28.86,70520000.0,5.01,175600000.0,1.25,0.6,68.5,3.57,466200000.0,3.76,57.5,1.54,3220000.0,6.82,20.88,1.12,11.04,1.2,25.75,1.14,3.22,7.29,8.0,9.8,19.18,25.61,9.97,0.96,20.51,9.8,19.4,8.28,0.97,4.09,,5.9,,22.47,0.45,1119,,22.2,81.8,55.35,1.57,1.93,True,0.01,20.1,33.8,0.73,23.88,True,0.01,45.6,352500,2.7,1.15,5.46,4.66,2023-02-14,4.57,9.15,2023-01-27,BMO
EXPO,"Exponent, Inc.",Industrials,Consulting Services,USA,-2147483648,53.89,105.4,-0.0076,113231,Recent Insider Selling,1,-,1.96,0.1,51490000,3.52,46.53,2.27,20.83,50000000.0,3.89,102300000.0,3.59,0.56,94.4,4.11,513299999.99999994,10.3,22.6,0.42,1170000.0,2.28,6.21,16.97,9.16,16.5,120.0,23.06,,,15.0,27.5,80.97,112.75,6.37,1.04,108.52,16.8,20.2,6.52,0.65,0.99,2.4,8.2,90.4,30.17,2.68,1215,2.4,9.3,26.8,54.11,2.32,2.48,True,0.0,2.0,19.5,0.77,106.21,True,0.0,45.9,147050,2.5,1.72,3.46,10.55,2023-02-14,2.34,7.97,2023-02-02,AMC
RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,USA,-2147483648,38.89,213.92,-0.006,543213,Recent Insider Selling,1,S&P 500,5.5,0.7,146700000,4.69,29.34,7.29,9.66,144570000.0,1.92,809500000.0,3.81,1.6,67.4,4.08,3760000000.0,8.43,63.6,0.38,840000.0,9.78,25.48,8.4,13.32,14.8,257.57,12.3,1.71,125.27,10.2,23.4,189.4,262.38,2.78,1.76,,17.1,19.8,18.47,0.46,0.82,1.8,11.6,56.7,12.95,5.27,8160,3.2,15.5,27.8,40.82,1.95,2.37,True,0.48,11.2,21.5,0.92,215.21,True,0.48,31.1,592880,2.2,5.24,2.3,2.21,2023-02-14,0.58,1.43,2023-01-26,AMC
JBHT,"J.B. Hunt Transport Services, Inc.",Industrials,Integrated Freight & Logistics,USA,-2147483648,21.11,194.35,0.013000000000000001,611371,Recent Insider Selling,1,S&P 500,9.21,0.3,103760000,2.78,19.05,10.2,4.02,81900000.0,9.93,969400000.0,1.53,2.09,77.5,4.83,14810000000.0,1.37,50.6,3.4,2710000.0,0.11,33.78,5.75,9.66,13.2,193.32,2.31,0.81,240.07,13.83,28.5,153.92,218.18,11.46,1.68,,13.4,18.3,10.92,1.14,0.86,,13.2,17.6,26.27,5.14,33045,1.4,22.1,8.7,56.83,2.29,2.83,True,0.35,36.7,6.4,0.85,191.86,True,0.35,12.3,716400,2.3,1.64,5.97,11.18,2023-02-14,3.31,3.79,2023-01-18,BMO
AVY,Avery Dennison Corporation,Industrials,Business Equipment & Supplies,USA,-2147483648,20.0,184.24,-0.005699999999999999,577288,Recent Insider Selling,1,S&P 500,9.21,0.64,81200000,0.35,17.41,10.58,0.85,80450000.0,5.68,757100000.0,2.7,1.67,92.8,0.22,9040000000.0,1.65,33.6,4.65,1630000.0,8.42,24.72,7.45,12.45,9.4,206.36,0.41,1.59,116.05,7.41,38.9,151.62,204.37,1.79,3.0,32.6,20.1,14.7,9.85,0.98,1.63,0.7,6.7,26.6,21.51,4.58,36000,1.0,11.8,11.3,48.34,1.99,2.42,True,1.56,37.9,8.4,1.17,185.29,True,1.23,30.3,494630,2.0,1.25,0.7,3.06,2023-02-14,2.02,3.29,2023-02-02,BMO
HTBI,"HomeTrust Bancshares, Inc.",Financial,Banks - Regional,USA,442690000,11.62,27.79,-0.0018,43933,Recent Insider Selling,1,-,2.39,3.2,15030000,0.68,8.43,3.3,17.67,13980000.0,13.38,36600000.0,1.45,0.75,59.4,12.46,135700000.0,3.26,137.4,1.74,100000.0,9.54,27.29,1.02,6.63,1.0,28.42,11.36,13.84,2.01,8.0,9.2,21.55,31.53,14.98,0.4,14.81,27.9,26.0,11.86,0.67,1.44,,3.1,,28.96,0.57,493,,28.4,87.2,69.0,1.64,2.37,True,0.0,33.7,27.0,1.03,27.84,True,0.0,15.3,42600,2.8,5.07,10.12,12.27,2023-02-14,0.69,2.25,2023-01-24,BMO
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,USA,-2147483648,51.43,755.68,0.020499999999999997,337070,Recent Insider Selling,1,S&P 500,14.69,0.3,57100000,1.78,28.04,26.95,78.65,52630000.0,10.5,853000000.0,2.26,5.39,98.0,20.67,5630000000.0,7.48,28.8,1.64,1260000.0,14.8,-58.42,,20.87,4.6,777.12,21.75,58.96,12.82,22.71,26.3,486.25,766.71,20.02,,,9.6,12.1,1.44,1.37,,3.2,9.2,57.6,55.41,16.44,14400,4.2,17.0,41.7,69.75,2.53,2.32,True,,69.8,15.1,1.04,740.51,True,,,323210,2.0,6.44,14.21,26.74,2023-02-14,2.39,3.89,2023-02-07,BMO
TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,-2147483648,18.08,120.9,-0.0038,1075238,"['Head & Shoulders Inverse', 'Recent Insider Selling']",2,S&P 500,6.69,0.8,225300000,2.37,16.67,7.25,2.07,219110000.0,2.02,1520000000.0,,1.62,79.4,9.33,6490000000.0,4.16,31.5,1.56,18380000.0,8.47,39.54,3.06,7.47,19.5,94.0,16.19,10.6,11.4,,26.3,93.53,157.77,10.86,4.88,19.5,22.5,31.2,23.37,1.32,4.04,,12.4,,29.26,4.40,7529,,18.7,52.6,53.37,3.6,3.46,True,0.0,49.9,36.5,0.62,121.36,True,0.0,32.2,1750000,3.5,1.66,3.34,2.99,2023-02-14,8.39,10.53,2023-01-26,BMO
LKFN,Lakeland Financial Corporation,Financial,Banks - Regional,USA,1770000000,17.28,69.76,-0.0017000000000000001,111733,"['Head & Shoulders', 'Recent Insider Selling']",2,-,4.04,1.0,25530000,2.28,16.22,4.3,17.87,24510000.0,8.94,103800000.0,1.73,1.09,81.9,9.41,239600000.0,7.37,13.3,1.01,1780000.0,13.17,20.33,3.43,2.34,1.5,74.33,14.37,8.59,8.12,10.0,16.3,64.05,83.57,4.4,1.84,17.15,12.8,22.0,16.53,0.73,2.64,,6.8,,8.91,1.72,567,,27.0,76.2,41.41,1.67,2.53,True,0.0,17.8,40.8,1.23,69.88,True,0.0,28.2,90830,3.0,2.47,4.35,5.53,2023-02-14,7.26,19.58,2023-01-25,BMO
FFBC,First Financial Bancorp.,Financial,Banks - Regional,USA,-2147483648,10.99,25.28,-0.0137,184042,Recent Insider Selling,1,-,2.3,0.5,93580000,3.25,10.22,2.47,12.92,92880000.0,2.51,217600000.0,1.1,0.72,75.6,1.67,585000000.0,4.09,34.7,0.19,1830000.0,7.21,21.31,1.19,8.14,1.2,26.2,0.32,7.11,3.55,10.0,9.4,18.75,26.72,4.33,0.92,6.91,8.4,16.3,5.39,1.05,3.64,,9.6,,34.83,0.61,2010,,28.4,80.7,53.14,1.66,2.39,True,0.18,6.8,34.2,0.57,25.63,True,0.18,43.1,322570,3.0,2.21,2.32,11.14,2023-02-14,1.97,5.67,2023-01-26,AMC
BUSE,First Busey Corporation,Financial,Banks - Regional,USA,1350000000,10.72,24.5,-0.0053,91554,Recent Insider Selling,1,-,2.29,2.1,55350000,1.29,9.27,2.64,2.14,51080000.0,1.88,128300000.00000001,1.79,0.65,51.6,7.69,360000000.0,3.74,20.4,3.16,540000.0,2.0,19.99,1.23,2.2,0.9,27.0,12.03,6.31,3.88,6.0,9.5,21.66,28.25,0.89,0.96,13.81,9.5,15.2,13.27,0.87,3.92,,12.6,,13.11,0.56,1463,,22.5,81.2,51.97,1.63,2.52,True,0.3,39.3,31.7,0.62,24.63,True,0.3,44.9,146960,1.8,1.8,0.03,2.07,2023-02-14,1.06,3.67,,
WMT,Walmart Inc.,Consumer Defensive,Discount Stores,USA,-2147483648,44.96,145.49,-0.0029,4610005,Major News,1,"DJIA, S&P 500",3.24,0.9,-2147483648,3.2,22.38,6.5,57.81,1380000000.0,0.14,8970000000.0,10.35,1.51,32.9,2.04,600110000000.0,0.64,2.7,0.56,10450000.0,9.72,26.65,5.46,6.89,3.6,161.5,7.51,4.36,33.34,4.34,11.6,117.27,160.77,2.61,2.24,437.05,2.1,14.3,9.5,0.49,1.54,0.2,3.3,24.4,24.06,2.30,2300000,0.9,8.7,3.4,56.95,1.18,1.56,True,0.71,159.7,1.5,0.74,145.91,True,0.53,68.6,6240000,2.0,2.2,0.75,6.53,2023-02-14,0.76,1.67,2023-02-21,BMO
NSC,Norfolk Southern Corporation,Industrials,Railroads,USA,-2147483648,16.95,235.28,-0.018500000000000003,2881675,Major News,1,S&P 500,13.88,0.1,230000000,5.0,15.75,14.94,10.12,227460000.0,7.78,3270000000.0,2.0,3.23,76.8,6.23,12740000000.0,4.14,14.5,1.33,2290000.0,8.47,55.36,4.25,8.61,8.3,251.21,11.95,2.03,115.77,8.48,25.0,203.65,291.55,4.52,5.4,47.69,14.2,14.1,19.3,1.29,2.3,0.7,3.9,50.1,15.53,6.47,19300,0.8,13.5,37.7,38.32,2.76,2.72,True,1.19,9.4,25.6,2.33,239.71,True,1.14,35.6,1230000,2.7,4.98,5.52,2.05,2023-02-14,1.01,1.85,2023-01-25,BMO
COST,Costco Wholesale Corporation,Consumer Defensive,Discount Stores,USA,-2147483648,38.03,503.22,-0.0064,1254917,Major News,1,"NDX, S&P 500",13.23,0.2,443840000,2.58,31.63,15.91,1.11,441630000.0,3.7,5880000000.0,3.66,3.21,69.1,2.38,231030000000.0,0.97,16.6,0.27,2970000.0,7.79,48.38,10.4,10.04,9.2,552.06,1.27,26.27,19.15,10.4,28.9,406.51,612.27,10.23,3.6,171.59,16.7,20.4,17.81,0.78,0.72,0.5,12.0,12.0,23.79,9.71,304000,1.0,8.1,3.4,53.96,1.65,1.85,True,0.3,3.0,2.5,0.58,506.45,True,0.3,25.5,2160000,2.1,0.58,4.03,1.35,2023-02-14,0.67,1.37,2023-03-02,AMC
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,USA,-2147483648,24.05,162.04,-0.0044,6305378,Major News,1,"DJIA, S&P 500",6.74,0.09,-2147483648,0.83,14.83,10.93,14.1,2610000000.0,6.57,17940000000.0,6.18,2.52,70.8,4.26,94940000000.0,4.44,44.7,0.36,9170000.0,2.44,28.39,5.71,3.9,10.3,183.63,3.38,13.1,12.37,3.89,24.5,155.72,186.69,8.27,4.52,48.98,5.7,19.4,13.2,0.52,2.79,1.2,5.5,67.3,4.06,2.53,141700,1.4,1.9,21.5,32.35,1.2,1.7,True,0.43,22.2,19.3,0.90,162.75,True,0.37,61.7,7040000,2.5,2.41,6.18,5.8,2023-02-14,0.35,1.3,2023-01-24,BMO
PEP,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,USA,-2147483648,27.14,175.77,-0.0113,5200840,"['Channel Up', 'Major News']",2,"NDX, S&P 500",6.48,0.1,1380000000,2.45,22.29,7.88,2.71,1380000000.0,0.3,9000000000.0,3.59,1.39,74.0,1.28,86390000000.0,2.75,15.4,0.02,9730000.0,1.96,12.48,14.08,8.58,9.6,189.73,4.27,3.96,44.4,7.55,48.9,153.37,186.84,2.71,4.6,,4.9,16.9,5.92,0.55,2.62,0.6,6.3,53.5,14.61,2.90,315000,0.8,10.9,12.9,54.84,1.63,1.53,True,2.28,60.5,10.3,1.08,177.77,True,2.08,70.2,4790000,2.5,2.45,0.89,1.51,2023-02-14,0.71,2.03,2023-02-09,BMO
AVYA,Avaya Holdings Corp.,Technology,Software - Application,USA,28340000,,0.29,0.053399999999999996,8967,Major News,1,-,-17.03,15.3,85600000,3.69,,,15.6,71400000.0,2.84,-1473000000.0,,-0.25,66.1,82.53,2770000000.0,0.01,97.3,35.7,14690000.0,57.89,5.05,0.06,,1.3,,98.04,3.32,0.09,4.3,20.6,0.12,15.01,47.96,,,33.4,5.5,98.07,1.4,,1.6,4.3,51.1,139.67,0.07,8063,1.7,3.0,4.7,43.42,12.69,21.21,True,0.0,96.7,2.9,0.00,0.28,True,6.54,,14780000,3.5,10.09,33.35,85.94,2023-02-14,20.58,0.99,,
ATVI,"Activision Blizzard, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,-2147483648,40.01,76.78,0.0025,5599149,Major News,1,"NDX, S&P 500",1.92,0.1,782000000,1.56,18.22,4.21,1.26,775890000.0,0.16,1510000000.0,3.4,0.55,83.1,3.56,7530000000.0,7.96,21.9,1.11,15690000.0,4.89,24.05,3.19,8.33,7.5,91.43,5.79,13.97,5.49,11.77,10.4,70.94,82.00,0.3,0.47,31.12,22.0,13.2,6.37,0.42,0.61,5.8,5.9,70.5,8.23,1.66,9800,5.8,13.9,30.8,54.17,2.19,1.86,True,0.19,32.4,24.9,0.82,76.59,True,0.19,19.5,6830000,2.0,2.18,1.19,0.47,2023-02-14,2.02,2.3,2023-02-06,AMC
TECK,Teck Resources Limited,Basic Materials,Other Industrial Metals & Mining,Canada,-2147483648,6.84,42.26,0.015600000000000001,2503906,Major News,1,-,6.17,1.4,522400000,1.65,8.73,4.84,0.0,504840000.0,0.6,3370000000.0,2.38,0.97,73.5,20.67,14790000000.0,1.5,428.3,1.07,11940000.0,25.36,35.88,1.18,30.9,9.3,59.92,17.1,3.75,11.28,2.87,18.5,24.72,45.90,11.74,0.37,6.66,24.1,10.0,7.93,1.09,0.87,1.1,7.7,49.3,70.95,1.44,10600,1.7,17.6,38.3,55.54,3.25,3.34,True,0.39,124.7,22.8,0.82,41.61,True,0.38,6.7,3070000,2.1,0.5,6.63,19.52,2023-02-14,2.37,3.9,2023-02-21,BMO
NFLX,"Netflix, Inc.",Communication Services,Entertainment,USA,-2147483648,39.39,359.96,0.0039000000000000003,4580835,"['Major News', 'TL Resistance']",2,"NDX, S&P 500",9.14,1.44,445200000,0.82,24.86,14.48,0.06,438600000.0,8.15,4120000000.0,2.47,2.85,80.3,24.07,31620000000.0,5.29,14.4,2.82,8760000.0,44.5,46.67,7.71,26.68,9.6,354.2,8.01,13.04,27.61,15.97,23.1,162.71,409.36,22.07,,103.36,44.9,12.8,12.07,1.25,,1.2,22.0,39.4,121.23,12.04,12800,1.2,1.9,17.8,58.25,3.57,3.25,True,0.69,189.8,14.2,0.50,358.57,True,0.69,,9220000,2.3,1.58,10.47,43.92,2023-02-14,2.0,0.95,2023-01-19,AMC
INSP,"Inspire Medical Systems, Inc.",Healthcare,Medical Devices,USA,-2147483648,,270.12,-0.0034000000000000002,410571,Major News,1,-,-1.62,0.7,28230000,8.23,,-0.37,29.34,28210000.0,5.13,-44900000.0,,-0.66,98.9,25.44,407900000.0,19.51,29.7,2.62,1090000.0,20.63,16.66,16.21,70.9,12.5,305.89,18.72,14.51,18.61,27.5,15.3,142.74,276.57,7.24,,,11.0,15.7,2.33,1.47,,9.7,70.0,83.8,89.24,10.22,485,10.1,77.0,10.2,62.54,5.07,3.66,True,0.0,57.5,10.8,1.42,271.05,True,0.0,,289720,2.1,5.88,7.87,30.06,2023-02-14,3.85,3.75,2023-02-07,AMC
LPX,Louisiana-Pacific Corporation,Industrials,Building Products & Equipment,USA,-2147483648,5.0,66.65,-0.0076,1315062,Major News,1,-,13.32,0.2,74000000,2.59,17.34,3.84,2.42,70380000.0,4.75,1090000000.0,1.0,0.54,,11.12,4139999999.9999995,1.16,215.4,6.73,3540000.0,11.59,18.39,3.62,68.19,52.6,66.22,2.04,6.49,10.27,5.0,90.5,48.2,78.09,12.58,0.88,5.77,68.5,87.6,14.65,1.62,1.32,1.5,15.3,41.2,38.28,2.02,4800,2.3,16.3,34.8,52.48,2.74,2.89,True,0.25,50.6,31.1,1.70,67.16,True,0.25,5.5,775210,2.9,0.16,4.18,10.11,2023-02-14,5.02,4.56,2023-02-21,BMO
BIDU,"Baidu, Inc.",Communication Services,Internet Content & Information,China,-2147483648,90.46,149.07,0.015,2327996,Major News,1,-,1.65,15.6,345550000,6.96,16.08,9.27,0.0,271880000.0,7.26,585800000.0,16.38,2.04,31.9,66.63,18250000000.0,3.01,56.8,11.12,3430000.0,6.85,91.9,1.62,9.2,1.0,172.03,7.2,69.46,2.15,5.52,1.9,73.58,171.87,30.33,,16.15,2.5,1.0,13.27,0.69,,2.5,12.0,48.0,102.6,7.65,45500,2.5,1.9,10.7,57.33,4.23,3.94,True,0.4,99.1,3.2,0.63,146.86,True,0.28,,3680000,1.9,6.09,16.15,19.07,2023-02-14,1.26,0.93,2023-02-22,BMO
PAXS,PIMCO Access Income Fund,Financial,Asset Management,USA,670280000,,15.48,-0.0039000000000000003,101716,"['Channel', 'Horizontal S/R', 'TL Support']",3,-,,0.77,43300000,1.15,,,2.27,42970000.0,1.59,,,,19.77,1.78,,,,,20000.0,4.43,,,,,,20.05,,,,,12.6,19.46,4.67,1.79,,,,20.45,,11.58,,,,22.86,0.30,0,,,,46.32,1.34,2.39,False,,,,0.40,15.54,True,,,254370,,1.18,0.62,1.48,2023-02-14,0.04,0.07,,
GHSI,"Guardion Health Sciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,8920000,,7.19,-0.018600000000000002,12734,"['Horizontal S/R', 'TL Support']",2,-,-35.72,23.2,1230000,3.44,,-6.5,68.28,950000.0,11.19,-20500000.0,,-1.5,7.7,13.06,11000000.0,0.81,73.7,,120000.0,15.93,21.51,0.33,13.3,72.6,35.0,74.09,10.4,0.69,,77.0,5.8,29.99,0.84,,,10.3,111.0,76.01,0.87,,9.1,119.8,42.4,24.03,0.50,13,10.3,12.9,,47.96,5.39,5.96,False,0.0,77.7,,0.50,7.33,True,0.0,,25610,2.0,0.11,4.68,7.71,2023-02-14,12.55,4.64,,
MOLN,Molecular Partners AG,Healthcare,Biotechnology,Switzerland,235440000,1.72,6.54,0.0008,812,"['Channel', 'Horizontal S/R', 'TL Resistance', 'TL Support']",4,-,3.81,,32509999,5.35,,-2.01,,18680000.0,1.6,127300000.0,,,3.0,3.04,204600000.0,1.15,18.1,1.01,20000.0,0.91,8.39,0.78,153.7,108.3,14.67,75.79,8.05,0.81,,129.8,5.5,26.37,0.15,,0.73,,56.0,75.2,,,14.4,,,18.91,0.25,164,14.4,31.4,,47.44,1.12,2.16,False,0.02,7.4,,0.20,6.53,True,0.02,,4040,2.7,3.18,1.96,3.4,2023-02-14,0.08,3.85,,
DDOG,"Datadog, Inc.",Technology,Software - Application,USA,-2147483648,,85.48,0.0394,4915537,Horizontal S/R,1,NDX,-0.05,0.7,315990000,6.42,74.27,1.15,43.0,263529999.99999997,21.3,-14000000.0,,0.19,80.7,3.8,1530000000.0,18.35,17.9,0.82,14810000.0,26.44,4.08,20.95,26.21,0.5,106.43,48.94,5.37,15.92,44.74,1.2,61.34,175.89,16.3,,71.69,117.7,1.2,51.4,0.99,,3.2,,79.3,39.35,4.64,3200,3.2,61.4,1.0,60.5,4.76,5.72,True,0.57,365.1,0.9,1.08,82.24,True,0.57,,4550000,1.9,11.15,15.13,4.56,2023-02-14,5.62,3.25,2023-02-16,BMO
CUK,Carnival Corporation & plc,Consumer Cyclical,Travel Services,USA,-2147483648,,10.73,0.0229,1803250,"['Horizontal S/R', 'TL Resistance']",2,-,-5.28,0.1,1180000000,2.19,7.35,1.46,0.0,144020000.0,13.79,-6093000000.0,,,20.8,15.75,12170000000.0,1.26,39.0,2.15,4780000.0,10.05,5.99,1.79,2185.7,11.6,,47.94,2.83,3.79,13.4,71.7,5.43,21.97,49.24,,,28.0,10.6,51.16,2.28,,0.7,7.0,7.0,97.61,0.49,85000,0.7,198.3,36.0,62.95,4.9,4.74,True,4.89,41.5,50.1,0.94,10.49,True,4.52,,1910000,,6.89,22.29,16.58,2023-02-14,3.32,2.51,,
SCJ,iShares MSCI Japan Small-Cap ETF,Financial,Exchange Traded Fund,USA,0,,66.55,-0.0018,876,Horizontal S/R,1,-,,,0,0.59,,,,,1.05,,,,,5.71,,,,,,1.56,,,,,,8.07,,,,,55.92,73.89,2.48,1.58,,,,9.94,,2.38,,,,19.0,0.65,0,,,,52.63,0.56,0.61,True,,,,0.12,66.67,True,,,7250,,0.52,1.99,6.24,2023-02-14,,,,
EVBN,"Evans Bancorp, Inc.",Financial,Banks - Regional,USA,212550000,9.64,39.0,-0.0079,23641,Horizontal S/R,1,-,4.04,1.3,5510000,2.48,9.67,4.03,2.86,5250000.0,0.86,22400000.0,,0.96,61.7,2.98,79500000.0,2.67,104.7,1.55,10000.0,3.01,27.2,1.43,2.02,1.1,41.67,7.14,5.12,7.62,,14.0,32.53,42.58,4.31,1.28,12.29,18.2,30.8,8.41,0.92,3.28,,14.2,,19.89,0.78,378,,6.2,91.7,45.22,1.53,2.05,False,0.21,16.4,29.4,1.39,39.31,True,0.21,28.6,17010,2.7,1.49,1.09,4.94,2023-02-14,0.18,0.55,2023-02-02,AMC
AP,Ampco-Pittsburgh Corporation,Industrials,Metal Fabrication,USA,62910000,,3.15,0.0064,6649,Horizontal S/R,1,-,-0.5,17.7,19400000,4.26,,,18.49,14150000.0,5.97,-9400000.0,,,47.1,6.25,381200000.0,0.17,223.0,1.43,590000.0,22.22,3.58,0.88,,1.9,,47.93,0.61,5.16,,12.2,2.26,6.67,25.5,,,36.9,11.1,52.77,0.95,,0.9,0.8,14.7,39.38,0.16,1485,1.7,22.7,3.1,50.31,5.28,4.96,True,1.42,152.1,2.5,0.10,3.13,True,1.19,,65450,,2.11,6.12,15.12,2023-02-14,4.2,9.08,2022-11-15,BMO
