Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
CSM,ProShares Large Cap Core Plus,Financial,Exchange Traded Fund,USA,0,,48.65,-0.0032,68862,Unusual Volume,1,-,,,0,0.26,,,,,5.7,,,,,3.6,,,,,,3.86,,,,,,8.79,,,,,42.1,54.86,8.33,0.62,,,,11.32,,1.27,,,,15.56,0.61,0,,,,54.87,0.91,1.12,False,,,,4.27,48.80,True,,,16129,,0.25,3.64,4.03,2023-02-17,,,,
NBO,"Neuberger Berman New York Municipal Fund, Inc.",Financial,Asset Management,USA,48840000,14.26,9.7,-0.0021,76706,Unusual Volume,1,-,0.68,,5030000,2.51,,,,5030000.0,2.81,,,,37.51,3.63,4110000.0000000005,11.87,,,10000.0,8.66,10.31,0.94,,,,18.49,,,,,8.77,12.19,2.86,0.47,,,,20.39,,4.87,,,,10.6,0.14,0,,0.0,,37.71,1.08,1.24,False,,,,4.21,9.72,True,,,18220,,2.64,1.31,1.6,2023-02-17,0.11,0.32,,
SELB,"Selecta Biosciences, Inc.",Healthcare,Biotechnology,USA,254750000,5.21,1.75,0.0,3209485,Unusual Volume,1,-,0.34,0.4,152850000,5.41,,-0.31,12.64,114590000.0,7.36,41700000.0,,-0.07,48.8,15.89,123900000.0,2.06,67.0,5.5,5380000.0,19.72,0.56,3.12,358.3,24.8,6.71,18.6,1.01,1.74,,66.0,0.65,2.73,54.87,,,43.5,42.7,35.9,1.15,,6.7,60.1,,170.52,0.13,58,6.7,15.2,21.9,53.22,8.03,8.01,True,0.31,66.8,33.7,4.16,1.75,True,0.24,,770650,1.5,2.64,18.25,16.84,2023-02-17,4.7,6.98,2022-11-03,BMO
FORR,"Forrester Research, Inc.",Industrials,Consulting Services,USA,798420000,22.02,36.03,0.0175,276516,"['Channel Down', 'Unusual Volume']",2,-,1.64,0.6,18960000,13.34,14.47,2.49,9.51,11280000.0,1.45,31500000.0,1.38,0.48,56.3,6.13,534600000.0,1.49,143.3,0.17,160000.0,19.54,11.28,3.19,0.2,4.8,46.5,31.16,5.36,6.73,16.0,14.7,30.28,59.56,0.76,,12.57,5.8,10.9,39.51,0.92,,0.8,8.7,59.0,18.97,1.79,1781,0.8,8.1,8.4,50.29,5.65,4.63,True,0.0,21.3,5.7,4.14,35.41,True,0.23,,66870,1.7,1.3,0.84,12.47,2023-02-17,1.38,2.33,2023-02-09,AMC
POCI,"Precision Optics Corporation, I",Healthcare,Medical Instruments & Supplies,USA,39420000,,6.99,-0.0014000000000000002,60028,"['Channel Up', 'Unusual Volume']",2,-,-0.08,34.24,5640000,3.25,,,0.0,3720000.0,18.47,-400000.0,,,18.4,17.48,18400000.0,2.14,654.7,,0.0,8.88,1.59,4.4,,2.5,,3.1,0.12,56.32,,4.8,4.83,7.85,25.6,,,13.5,6.7,10.96,0.46,,0.8,37.8,32.6,44.72,0.22,76,1.4,121.7,0.8,79.86,5.01,3.07,False,0.27,90.0,2.3,4.09,7.00,True,0.22,,14670,,7.26,14.52,18.0,2023-02-17,0.11,0.28,,
NOA,North American Construction Group Ltd.,Energy,Oil & Gas Equipment & Services,Canada,464380000,12.14,16.34,0.0025,145887,Unusual Volume,1,-,1.35,2.5,26840000,6.94,7.08,2.31,0.0,25870000.0,12.85,42100000.0,1.1,0.77,71.6,24.54,533100000.0,0.87,3.0,0.28,170000.0,43.84,7.79,2.1,11.66,6.4,17.48,8.36,0.61,27.0,11.0,20.1,9.2,17.05,22.21,0.24,15.33,157.3,7.0,4.16,1.53,1.44,0.9,25.1,11.4,77.61,0.46,200,1.2,15.3,8.0,75.14,3.86,2.69,True,1.52,48.3,7.9,4.05,16.30,True,1.37,18.5,36030,2.3,8.34,16.39,32.78,2023-02-17,0.64,4.61,2023-02-15,AMC
CGA,"China Green Agriculture, Inc.",Basic Materials,Agricultural Inputs,China,57890000,,4.18,0.0116,29627,Unusual Volume,1,-,-12.11,14.6,12930000,1.21,,,0.0,11430000.0,0.17,,,,0.2,22.43,166600000.0,0.35,52.8,31.94,80000.0,10.78,10.83,0.39,,,,55.05,5.04,0.83,12.5,,3.9,11.75,3.47,,,25.4,59.4,64.43,0.78,,2.0,9.5,18.8,7.18,0.17,424,2.8,15.9,,48.13,3.98,3.93,True,0.03,97.4,,4.04,4.13,True,0.01,,7330,,0.52,2.99,26.43,2023-02-17,0.74,11.57,,
SIMO,Silicon Motion Technology Corporation,Technology,Semiconductors,Hong Kong,2330000000,7.81,69.63,0.0337,1225732,Unusual Volume,1,-,8.92,7.4,33049999,5.76,12.48,5.58,0.0,27910000.0,6.94,172500000.0,1.56,0.99,69.6,13.96,945900000.0,2.46,9.6,5.19,1900000.0,13.69,22.16,3.14,12.0,18.4,91.6,11.85,6.95,10.02,5.0,25.6,51.82,98.65,7.14,2.0,2326.34,19.9,23.7,29.42,0.92,2.87,2.7,12.6,49.2,34.37,1.85,1434,4.3,24.1,22.6,65.55,2.94,2.77,True,0.0,59.0,18.2,4.02,67.36,True,0.0,34.72,304880,2.3,4.9,6.75,4.7,2023-02-17,6.82,6.25,2023-02-07,AMC
SDIG,"Stronghold Digital Mining, Inc.",Financial,Capital Markets,USA,43410000,,0.81,0.11,5359729,Unusual Volume,1,-,-2.92,3.2,24630000,56.12,,-0.65,53.87,21770000.0,35.66,-69500000.0,,-0.29,27.3,0.21,99600000.0,0.44,36.0,0.64,5430000.0,63.64,3.96,0.2,76.4,20.5,1.89,93.16,0.35,2.3,,44.5,0.4,14.43,68.5,,,,7.8,94.41,,,0.5,,10.4,101.82,0.11,16,0.5,77.7,,67.52,34.65,17.53,True,1.03,,69.8,3.96,0.73,True,0.08,,1350000,2.0,37.84,51.42,44.4,2023-02-17,24.92,4.01,2022-11-09,AMC
EES,WisdomTree U.S. SmallCap Earnings Fund,Financial,Exchange Traded Fund,USA,0,,47.81,0.0021,278739,Unusual Volume,1,-,,,0,1.42,,,,,6.34,,,,,6.86,,,,,,0.78,,,,,,3.0,,,,,39.01,49.52,12.26,0.48,,,,3.45,,1.0,,,,22.56,0.85,0,,,,57.84,1.77,1.75,True,,,,3.94,47.71,True,,,70800,,1.0,5.88,8.99,2023-02-17,,,,
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,USA,13300000000,14.99,252.28,-0.0007000000000000001,1102362,Unusual Volume,1,S&P 500,16.83,1.5,53200000,0.38,14.01,18.0,14.39,52240000.0,7.59,911700000.0,5.35,4.14,89.5,7.82,4840000000.0,2.75,30.4,0.03,2560000.0,8.78,81.15,3.11,5.11,12.7,241.5,15.53,14.4,17.52,2.8,20.3,190.08,259.78,10.41,6.48,35.37,10.2,16.3,2.89,1.11,2.57,2.3,4.4,52.3,32.72,4.57,12800,3.3,5.8,24.3,56.59,1.43,1.79,True,0.28,15.8,17.9,3.89,252.45,True,0.27,33.8,283710,3.1,1.27,5.03,13.14,2023-02-17,4.9,9.03,2023-02-02,BMO
NSC,Norfolk Southern Corporation,Industrials,Railroads,USA,51190000000,16.43,228.15,-0.008100000000000001,5003393,"['Major News', 'Unusual Volume']",2,S&P 500,13.88,0.1,230000000,5.96,15.27,14.94,10.12,227460000.0,8.7,3270000000.0,1.94,3.23,76.8,8.64,12740000000.0,4.02,14.5,1.33,2290000.0,11.77,55.36,4.12,8.61,8.3,251.21,17.56,2.03,112.26,8.48,25.0,203.65,291.55,7.41,5.4,46.24,14.2,14.1,21.75,1.29,2.37,0.7,3.9,50.1,12.03,6.77,19300,0.8,13.5,37.7,34.4,3.29,2.91,True,1.19,9.4,25.6,3.88,230.02,True,1.14,35.6,1290000,2.7,6.77,7.98,4.87,2023-02-17,1.01,1.77,2023-01-25,BMO
USNA,"USANA Health Sciences, Inc.",Consumer Defensive,Household & Personal Products,USA,1210000000,17.35,62.28,0.0016,254852,"['Recent Insider Selling', 'Unusual Volume']",2,-,3.59,0.1,19220000,1.88,16.48,3.78,54.7,11160000.0,12.34,69400000.0,1.16,0.88,55.0,21.33,998600000.0,1.22,2.4,2.64,450000.0,14.43,21.39,2.91,12.77,15.8,49.0,31.11,12.67,4.92,15.0,22.3,48.61,90.60,17.07,,14.54,7.5,29.4,31.26,0.75,,2.2,3.4,80.6,28.12,1.52,1978,2.7,15.0,13.5,66.19,2.2,2.47,True,0.0,42.8,8.9,3.88,62.18,True,0.0,,65720,3.0,5.28,10.75,0.02,2023-02-17,4.02,6.84,2023-02-07,AMC
UBOT,"Daily Robotics, Artificial Intelligence & Automation Index Bull 2X Shares",Financial,Exchange Traded Fund,USA,0,,15.58,-0.0347,72571,Unusual Volume,1,-,,,0,3.53,,,,,8.65,,,,,18.48,,,,,,3.53,,,,,,49.55,,,,,8.93,29.85,29.62,0.98,,,,47.81,,6.29,,,,74.47,0.65,0,,,,49.32,3.52,3.86,True,,,,3.86,16.14,True,,,18780,,4.0,9.13,13.13,2023-02-17,,,,
MHH,"Mastech Digital, Inc.",Industrials,Staffing & Employment Services,USA,134230000,16.48,11.9,-0.0294,64720,"['TL Resistance', 'Unusual Volume']",2,-,0.72,87.41,11620000,6.56,7.63,1.56,0.0,3310000.0,12.5,8700000.0,0.92,0.23,15.4,16.55,242200000.0,0.55,23.3,0.64,10000.0,26.09,7.27,1.64,36.84,10.4,28.5,36.5,0.31,38.35,18.0,15.1,10.7,21.83,8.08,,29.18,29.3,14.8,45.49,0.7,,2.2,11.0,26.1,11.21,0.90,1663,2.2,6.2,7.1,41.68,7.75,6.66,False,0.03,29.7,5.0,3.85,12.26,True,0.0,,16830,,8.07,6.63,19.34,2023-02-17,0.45,0.88,2023-02-08,BMO
PSCF,Invesco S&P SmallCap Financials ETF,Financial,Exchange Traded Fund,USA,0,,52.0,0.0034999999999999996,10164,Unusual Volume,1,-,,,0,0.68,,,,,5.62,,,,,3.07,,,,,,5.24,,,,,,13.86,,,,,44.48,60.02,8.04,1.57,,,,13.36,,3.02,,,,16.9,0.60,0,,,,56.18,0.55,0.7,False,,,,3.82,51.82,True,,,2660,,1.09,4.18,3.79,2023-02-17,,,,
FLHY,Franklin High Yield Corporate ETF,Financial,Exchange Traded Fund,USA,0,,22.42,0.0009,103788,Unusual Volume,1,-,,,0,0.67,,,,,1.58,,,,,0.92,,,,,,3.1,,,,,,10.31,,,,,21.07,25.21,1.68,1.35,,,,11.05,,6.04,,,,6.41,0.15,0,,,,39.22,0.55,0.54,False,,,,3.81,22.40,True,,,27270,,1.61,0.59,0.12,2023-02-17,,,,
BJUL,Innovator U.S. Equity Buffer ETF - July,Financial,Exchange Traded Fund,USA,0,,32.46,-0.0028000000000000004,110720,Unusual Volume,1,-,,,0,0.15,,,,,3.7,,,,,3.21,,,,,,0.86,,,,,,0.22,,,,,28.65,33.33,5.01,,,,,2.62,,,,,,13.3,0.32,0,,,,52.62,0.78,0.85,False,,,,3.76,32.55,True,,,29420,,0.12,2.23,4.39,2023-02-17,,,,
ELME,Elme Communities,Real Estate,REIT - Office,USA,1670000000,,19.09,0.0149,1443954,Unusual Volume,1,-,-0.4,0.6,87450000,1.76,,-0.05,0.0,86480000.0,5.3,-34700000.0,,-0.04,93.5,1.87,198500000.0,8.41,27.6,2.96,2310000.0,10.25,14.65,1.3,82.8,1.8,18.67,22.21,0.1,198.79,3.9,2.7,16.14,26.12,7.25,0.68,119.27,19.0,,26.91,0.95,3.56,,11.6,60.7,18.28,0.46,53,,28.5,5.9,55.42,2.05,2.28,True,0.42,53.2,17.5,3.75,18.81,True,0.42,,384680,3.0,1.06,2.95,4.81,2023-02-17,2.67,6.0,2023-02-16,AMC
CCRD,CoreCard Corporation,Technology,Software - Application,USA,286620000,18.96,34.0,-0.0105,83263,Unusual Volume,1,-,1.79,28.45,8540000,2.19,20.48,1.66,0.0,6090000.0,5.52,15500000.0,,0.33,43.1,20.48,67000000.0,4.28,13.3,1.73,430000.0,39.63,6.12,5.56,8.79,24.3,43.0,0.44,3.33,10.2,,31.3,20.45,35.48,17.36,,21.71,58.7,20.0,4.17,0.98,,5.0,42.6,55.5,66.22,1.33,800,5.0,12.4,30.2,57.41,6.19,3.84,False,0.0,45.2,23.2,3.74,34.36,True,0.0,,22260,1.0,0.54,9.6,31.9,2023-02-17,7.0,19.15,2023-02-16,BMO
IBTJ,iShares iBonds Dec 2029 Term Treasury ETF,Financial,Exchange Traded Fund,USA,0,,21.67,0.0032,66884,Unusual Volume,1,-,,,0,0.41,,,,,2.78,,,,,0.69,,,,,,5.37,,,,,,10.2,,,,,21.03,24.79,0.37,0.44,,,,12.59,,2.05,,,,3.04,0.10,0,,,,38.04,0.25,0.3,False,,,,3.71,21.60,True,,,18050,,1.45,1.34,2.41,2023-02-17,,,,
LEGR,First Trust Indxx Innovative Transaction & Process ETF,Financial,Exchange Traded Fund,USA,0,,37.33,-0.0116,65390,Unusual Volume,1,-,,,0,0.29,,,,,2.39,,,,,7.89,,,,,,4.07,,,,,,14.09,,,,,29.54,43.97,8.99,0.91,,,,15.1,,2.42,,,,26.37,0.57,0,,,,50.84,0.99,1.21,False,,,,3.70,37.77,True,,,17670,,1.01,2.99,7.7,2023-02-17,,,,
IVES,Wedbush ETFMG Global Cloud Technology ETF,Financial,Exchange Traded Fund,USA,0,,32.48,-0.0177,22988,Unusual Volume,1,-,,,0,1.32,,,,,6.36,,,,,10.86,,,,,,5.42,,,,,,23.88,,,,,26.17,42.40,9.96,0.0,,,,23.4,,0.0,,,,24.1,1.22,0,,,,51.25,3.64,3.38,True,,,,3.70,33.07,True,,,6210,,0.91,4.56,4.53,2023-02-17,,,,
ALR,AlerisLife Inc.,Healthcare,Medical Care Facilities,USA,43680000,,1.34,0.0308,727134,"['Overbought', 'Unusual Volume']",2,-,-1.19,2.3,31880000,2.29,,-0.54,0.0,19080000.0,92.72,-37800000.0,,-0.19,22.7,60.86,708000000.0,0.06,292.8,6.71,150000.0,10.74,4.84,0.28,48.1,9.8,1.5,53.63,2.76,0.49,14.25,22.5,0.55,2.94,143.64,,,26.8,13.6,54.42,1.11,,1.6,7.5,17.1,144.21,0.06,6800,1.6,19.1,4.6,82.19,1.72,5.54,True,0.46,17.3,5.3,3.68,1.30,True,0.45,,197330,3.0,31.64,61.3,28.83,2023-02-17,0.77,0.75,,
LSBK,"Lake Shore Bancorp, Inc.",Financial,Banks - Regional,USA,68510000,12.3,12.02,-0.016399999999999998,10086,"['Channel Down', 'Unusual Volume']",2,-,0.98,0.9,5880000,7.04,,,0.0,1850000.0,0.41,5700000.0,,,6.6,7.4,26800000.0,2.56,37.3,0.53,0.0,15.65,13.3,0.9,,0.9,,19.33,3.75,3.2,,7.6,11.82,15.25,0.41,0.72,9.26,12.5,22.8,21.18,0.44,5.99,,7.1,,1.65,0.26,104,,6.2,83.1,39.74,1.64,0.94,False,0.0,5.0,23.4,3.68,12.22,True,0.0,55.8,2740,,4.94,4.3,12.53,2023-02-17,0.19,1.29,,
JHX,James Hardie Industries plc,Basic Materials,Building Materials,Ireland,10210000000,19.31,22.44,-0.0088,373700,Unusual Volume,1,-,1.16,0.6,445500000,0.45,,,0.0,442020000.0,9.14,518100000.0,6.66,,1.3,15.79,3870000000.0,2.64,74.5,8.24,30000.0,12.55,3.29,6.82,,12.5,25.6,33.86,0.2,112.55,2.9,38.3,17.25,34.86,25.08,0.7,,10.6,22.5,35.63,1.39,3.12,0.9,13.5,35.4,30.09,0.77,5196,1.4,10.5,18.9,54.05,3.23,2.6,False,0.64,11.5,13.4,3.67,22.64,True,0.64,60.2,101730,1.0,0.02,9.3,0.6,2023-02-17,0.01,0.29,2022-11-07,AMC
DUG,ProShares UltraShort Oil & Gas,Financial,Exchange Traded Fund,USA,0,,13.09,0.0712,1483506,Unusual Volume,1,-,,,0,13.63,,,,,10.56,,,,,14.52,,,,,,22.22,,,,,,56.37,,,,,10.86,32.70,5.74,0.04,,,,59.97,,0.27,,,,20.48,0.60,0,,,,60.33,3.63,4.37,True,,,,3.63,12.22,True,,,408950,,10.0,5.38,17.8,2023-02-17,,,,
EVLO,"Evelo Biosciences, Inc.",Healthcare,Biotechnology,USA,95130000,,0.82,0.011200000000000002,444713,Unusual Volume,1,-,-1.78,0.1,108050000,1.36,,-1.0,0.13,106410000.0,25.09,-119600000.0,,-0.28,83.3,64.02,,,2.7,2.26,4480000.0,69.25,0.09,9.16,28.1,138.7,4.32,79.4,0.6,1.38,,,0.74,4.36,48.82,,,37.5,,81.1,1.31,,2.7,,,11.35,0.10,122,2.7,,,34.24,7.78,10.35,True,5.03,55.2,,3.59,0.81,True,3.95,,123750,2.8,11.75,37.55,57.94,2023-02-17,4.21,36.22,,
GLS,"Gelesis Holdings, Inc.",Healthcare,Biotechnology,USA,17160000,,0.26,-0.0794,715653,Unusual Volume,1,-,-10.86,0.3,72770000,22.33,,-0.27,99.1,34730000.0,18.82,,,-0.27,37.5,40.41,26030000.0,0.66,396.4,11.06,710000.0,80.44,-0.05,,78.9,,,91.04,0.37,0.69,,,0.2,6.25,11.74,,,,32.0,95.9,,,0.5,,,28.15,0.06,101,0.7,116.1,,38.48,23.45,18.32,False,,73.0,,3.59,0.28,True,,,199270,3.0,21.64,21.3,81.49,2023-02-17,2.05,3.57,2022-11-14,BMO
ZD,"Ziff Davis, Inc.",Communication Services,Advertising Agencies,USA,3960000000,10.57,82.79,0.009300000000000001,976694,Unusual Volume,1,-,7.83,0.9,46870000,7.13,11.58,7.15,0.82,44860000.0,1.62,374900000.0,1.23,2.36,,7.13,1400000000.0,2.82,6.6,1.71,2470000.0,4.14,38.27,2.16,5.91,0.6,100.44,23.16,14.14,5.85,8.6,1.1,66.85,109.98,4.66,,13.28,21.8,5.1,24.72,1.13,,2.3,10.1,86.4,23.84,2.76,4900,2.3,3.7,10.5,39.02,3.4,2.75,True,0.56,178.6,1.5,3.59,82.03,True,0.56,,272130,2.1,7.3,2.43,3.32,2023-02-17,5.5,9.07,2023-02-15,AMC
EIPX,First Trust Exchange-Traded Fun,Financial,Exchange Traded Fund,USA,0,,20.55,-0.0134,212727,Unusual Volume,1,-,,,0,1.39,,,,,0.83,,,,,1.68,,,,,,,,,,,,,,,,,19.46,20.98,3.12,0.27,,,,2.05,,1.33,,,,5.6,0.23,0,,,,50.46,0.57,0.72,False,,,,3.58,20.83,True,,,59420,,0.22,1.4,1.35,2023-02-17,,,,
ULVM,VictoryShares USAA MSCI USA Value Momentum ETF,Financial,Exchange Traded Fund,USA,0,,65.38,0.0018,16922,Unusual Volume,1,-,,,0,0.18,,,,,3.63,,,,,2.27,,,,,,1.57,,,,,,4.87,,,,,56.7,70.82,3.35,1.18,,,,7.69,,1.81,,,,15.31,0.47,0,,,,54.34,0.5,0.38,False,,,,3.57,65.26,True,,,4740,,0.42,1.52,3.83,2023-02-17,,,,
LILMW,Lilium N.V.,Industrials,Aerospace & Defense,Germany,0,,0.1,0.057800000000000004,125187,Unusual Volume,1,-,,,0,30.71,,,,,19.17,,,,,44.57,,,,,,69.22,,,,,,86.89,,,,,0.06,1.03,1.22,,,,,90.58,,,,,,70.18,0.02,593,,,,40.99,23.21,14.29,False,,,,3.55,0.09,False,,,35310,,21.45,15.03,57.79,2023-02-17,,,,
BFST,"Business First Bancshares, Inc.",Financial,Banks - Regional,USA,505310000,8.74,20.1,0.005,298089,Unusual Volume,1,-,2.3,3.7,25110000,2.99,7.53,2.67,0.0,23450000.0,4.19,52900000.0,,0.55,31.7,15.83,236100000.0,2.14,53.7,3.05,260000.0,18.66,19.4,1.04,8.67,0.8,26.6,25.39,8.08,2.49,,10.1,19.98,27.19,9.21,0.48,11.25,29.3,25.7,26.08,0.82,2.39,,31.5,,0.6,0.44,648,,53.0,67.2,36.03,1.92,2.05,True,0.27,21.2,19.0,3.51,20.00,True,0.27,16.9,84840,1.8,3.52,6.5,10.04,2023-02-17,1.11,3.08,2023-01-25,AMC
CCNE,CNB Financial Corporation,Financial,Banks - Regional,USA,518340000,7.38,24.45,0.0209,240979,"['Horizontal S/R', 'Recent Insider Buying', 'Triangle Descending', 'Unusual Volume']",4,-,3.31,2.5,21120000,1.33,7.89,3.1,3.47,20530000.0,3.34,55700000.0,,0.75,53.6,5.09,187700000.0,2.76,60.7,51.89,150000.0,13.76,26.56,0.92,4.66,1.0,28.5,9.78,11.46,2.13,,14.1,22.98,28.50,2.77,0.7,12.93,17.4,28.7,14.21,0.85,2.86,,13.7,,6.4,0.45,659,,21.8,87.8,55.75,1.55,2.05,True,0.23,9.4,29.7,3.51,23.95,True,0.23,21.0,68690,2.0,1.68,2.22,1.68,2023-02-17,0.74,2.23,2023-01-19,AMC
JPUS,JPMorgan Diversified Return U.S. Equity ETF,Financial,Exchange Traded Fund,USA,0,,98.84,-0.0018,56158,Unusual Volume,1,-,,,0,0.03,,,,,3.15,,,,,2.84,,,,,,2.55,,,,,,2.67,,,,,85.37,107.58,4.28,2.23,,,,8.13,,2.26,,,,15.78,1.08,0,,,,51.64,0.98,0.94,True,,,,3.46,99.01,True,,,16239,,0.19,1.54,3.55,2023-02-17,,,,
CLEU,China Liberal Education Holdings Limited,Consumer Defensive,Education & Training Services,China,25910000,,0.81,-0.0233,450169,Unusual Volume,1,-,-0.04,15.65,17630000,1.21,,,0.0,16900000.0,1.62,0.0,,,0.7,33.63,4800000.0,5.4,158.4,75.36,90000.0,29.55,3.11,0.26,,0.1,,13.86,0.38,2.12,,0.1,0.54,3.02,19.03,,,,3.5,73.19,,,3.6,,76.5,49.94,0.05,27,3.6,17.4,0.3,44.1,5.21,6.21,False,0.01,674.5,0.6,3.43,0.83,True,0.0,,131330,,0.1,10.2,19.16,2023-02-17,0.54,0.69,2022-11-07,BMO
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,USA,26950000000,20.66,149.61,0.0146,2679557,"['Multiple Top', 'Unusual Volume']",2,S&P 500,7.24,0.2,182000000,0.56,31.32,4.78,0.0,180950000.0,0.39,1320000000.0,2.5,0.78,89.0,1.74,3810000000.0,7.07,78.1,0.93,3670000.0,5.76,42.63,3.51,6.99,5.0,163.33,2.27,0.43,350.03,8.28,17.5,122.77,173.87,1.84,2.62,,21.6,8.6,13.95,0.54,1.75,0.4,3.5,,21.86,3.45,6400,0.5,0.9,51.9,42.88,1.99,2.2,True,1.53,6.8,34.6,3.40,147.46,True,1.41,34.7,788510,2.5,2.63,3.27,0.79,2023-02-17,2.03,4.66,2023-02-15,AMC
HII,"Huntington Ingalls Industries, Inc.",Industrials,Aerospace & Defense,USA,8920000000,15.54,224.54,0.025699999999999997,1341384,Unusual Volume,1,S&P 500,14.45,0.1,40100000,1.45,13.22,16.98,1.0,38990000.0,3.14,579000000.0,1.41,2.89,89.2,0.27,10680000000.0,0.84,7.0,1.65,1010000.0,5.17,87.01,2.58,17.62,5.4,253.5,22.98,11.75,19.11,11.05,18.8,181.38,260.02,2.66,4.96,30.77,6.7,6.6,13.65,0.63,2.21,0.9,7.5,13.5,23.79,5.41,43000,0.9,5.0,5.3,54.86,2.47,2.35,True,0.83,3.0,5.4,3.35,218.92,True,0.72,33.1,399830,2.7,2.38,0.23,0.06,2023-02-17,2.6,2.53,2023-02-09,BMO
IDX,VanEck Indonesia Index ETF,Financial,Exchange Traded Fund,USA,0,,17.98,-0.0016,57259,Unusual Volume,1,-,,,0,0.95,,,,,0.48,,,,,5.07,,,,,,12.93,,,,,,12.25,,,,,16.76,22.38,3.57,0.85,,,,19.66,,4.71,,,,7.28,0.19,0,,,,49.61,0.62,0.78,False,,,,3.32,18.01,True,,,17230,,0.89,0.97,7.17,2023-02-17,,,,
WWE,"World Wrestling Entertainment, Inc.",Communication Services,Entertainment,USA,6600000000,39.59,87.98,0.009300000000000001,2992519,"['Major News', 'Unusual Volume']",2,-,2.22,1.7,74410000,0.16,27.54,3.19,0.0,43000000.0,0.98,195600000.0,2.28,0.42,,13.08,1290000000.0,5.11,6.2,0.35,9110000.0,24.51,6.95,12.66,16.86,15.0,97.5,53.14,6.38,13.79,17.4,42.6,54.66,93.63,28.4,0.48,73.33,31.7,19.0,6.03,1.19,0.55,1.4,10.0,,60.96,2.17,890,1.5,4.8,21.9,58.22,1.93,2.17,True,1.18,39.4,15.1,3.30,87.17,True,0.75,18.3,905840,2.2,0.66,8.35,21.91,2023-02-17,21.18,10.05,2023-02-02,AMC
GAZ,iPath Series B Bloomberg Natural Gas Subindex Total Return ETN,Financial,Exchange Traded Fund,USA,0,,12.41,-0.057699999999999994,297494,Unusual Volume,1,-,,,0,11.92,,,,,26.0,,,,,60.84,,,,,,73.96,,,,,,47.77,,,,,12.79,52.65,43.8,,,,,76.43,,,,,,2.97,0.97,0,,,,31.33,4.39,5.48,True,,,,3.30,13.17,True,,,90070,,14.22,37.97,63.42,2023-02-17,,,,
COLD,"Americold Realty Trust, Inc.",Real Estate,REIT - Industrial,USA,8490000000,,31.84,0.0487,3395659,Unusual Volume,1,-,-0.11,0.1,269590000,3.51,218.08,0.15,1.26,268890000.0,4.67,-30300000.0,,0.04,,9.98,2910000000.0,2.92,199.1,3.81,4030000.0000000005,2.08,14.13,2.25,475.0,0.4,33.15,12.03,0.17,185.86,9.5,0.8,21.49,32.99,12.47,0.88,28.5,8.6,1.0,3.49,0.49,2.76,,12.7,23.0,48.16,0.74,16275,,6.9,1.9,60.78,2.5,2.08,True,0.84,264.0,1.0,3.30,30.36,True,0.84,,1030000,2.5,2.33,6.48,10.86,2023-02-17,1.5,3.91,2023-02-16,AMC
FCAP,"First Capital, Inc.",Financial,Banks - Regional,USA,91450000,7.72,27.38,-0.0007000000000000001,13331,Unusual Volume,1,-,3.55,2.1,3360000,0.44,,,12.75,3230000.0,2.59,11900000.0,,,10.6,12.91,33900000.0,2.7,12.9,1.43,0.0,3.96,23.14,1.18,,0.9,,33.82,26.38,1.04,,11.8,22.97,41.50,9.96,1.04,5.94,10.7,23.2,34.02,0.23,3.8,,3.3,,19.2,0.77,182,,16.9,85.6,57.37,2.22,2.24,False,0.0,6.1,32.4,3.30,27.40,True,0.0,23.8,4040,,2.25,5.81,2.23,2023-02-17,0.1,0.8,2023-01-26,AMC
NBH,Neuberger Berman Municipal Fund Inc.,Financial,Asset Management,USA,196890000,11.87,10.45,-0.0169,300488,Unusual Volume,1,-,0.88,,18840000,10.03,,,,18840000.0,8.09,,,,26.08,0.58,17170000.0,11.47,,,20000.0,12.48,11.05,0.95,,,,23.61,,,,,9.6,14.45,0.29,0.6,,,,27.68,,5.77,,,,8.85,0.30,0,,4.1,,33.03,3.15,2.49,False,,,,3.29,10.63,True,,,91380,,8.55,6.1,5.42,2023-02-17,0.12,0.25,,
