Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
FOXA,Fox Corporation,Communication Services,Broadcasting,USA,-2147483648,17.99,35.81,0.002,3600240,Recent Insider Selling,1,S&P 500,1.99,0.2,550000000,3.5,11.66,3.07,6.35,434050000.0,11.66,1110000000.0,1.87,0.48,,25.91,14120000000.0,1.35,41.5,1.06,8830000.0,1.7,20.95,1.71,11.14,5.0,37.12,18.34,9.29,3.86,9.63,9.8,28.01,44.95,17.91,0.5,12.78,0.9,10.6,20.33,0.88,1.4,3.2,7.1,34.8,27.82,0.89,10600,3.6,4.8,16.9,71.33,2.7,2.27,True,0.0,9.6,7.9,1.44,35.74,True,0.63,24.0,2500000,2.5,7.2,11.78,9.58,2023-02-10,2.03,3.53,2023-02-08,BMO
FOX,Fox Corporation,Communication Services,Broadcasting,USA,-2147483648,16.6,33.2,-0.0003,983703,Recent Insider Selling,1,S&P 500,2.0,43.15,240220000,2.79,14.13,2.35,0.03,136560000.0,10.34,,1.8,0.49,56.11,24.53,14120000000.0,1.33,,,1210000.0,1.37,21.16,1.57,14.6,,37.12,16.83,,,9.2,,26.35,40.91,16.7,0.5,,,,18.85,,1.51,,,,26.0,0.78,10600,,4.8,,69.75,2.48,2.15,True,,13.7,,0.82,33.21,True,,,1210000,,6.2,10.54,9.16,2023-02-10,0.89,1.01,2023-02-08,BMO
CRVL,CorVel Corporation,Financial,Insurance Brokers,USA,-2147483648,46.94,179.86,-0.006,78959,Recent Insider Selling,1,-,3.83,42.8,17250000,2.81,,,0.92,8980000.0,18.52,67800000.0,,,52.3,22.23,704500000.0,4.5,43.6,0.57,210000.0,12.51,11.3,15.92,,16.6,,14.28,4.42,40.65,,33.5,129.19,192.13,23.76,,56.83,19.5,31.3,6.39,1.06,,1.4,4.5,22.6,39.22,5.92,4233,1.4,9.1,12.5,63.13,3.22,3.77,True,0.0,26.6,9.6,1.10,180.95,True,0.0,0.0,71880,,4.89,15.19,17.5,2023-02-10,2.37,2.97,2022-11-01,BMO
ETNB,"89bio, Inc.",Healthcare,Biotechnology,USA,623620000,,13.97,-0.049699999999999994,1174523,"['Recent Insider Selling', 'TL Resistance']",2,-,-4.35,0.9,47250000,5.51,,-2.79,289.16,46170000.0,31.79,-103700000.0,,-0.69,89.3,58.75,,,45.7,20.56,4650000.0,242.4,3.23,4.33,8.6,64.2,24.38,159.67,4.33,3.23,11.0,89.9,2.0,15.50,9.74,,,,,9.87,,,5.8,,,598.5,0.93,41,5.8,,,63.93,7.89,7.74,True,0.13,59.8,,1.17,14.70,True,0.09,,1000000,1.4,13.41,26.46,113.35,2023-02-10,10.07,4.63,2022-11-10,AMC
CAT,Caterpillar Inc.,Industrials,Farm & Heavy Construction Machinery,USA,-2147483648,19.58,247.67,0.005600000000000001,2793607,Recent Insider Selling,1,"DJIA, S&P 500",12.65,0.14,525000000,0.04,14.53,17.04,12.71,519280000.0,1.22,6710000000.0,1.48,3.73,70.9,9.81,59430000000.0,2.14,121.2,1.85,8400000.0,27.66,29.7,8.34,8.19,8.3,249.17,21.65,12.34,20.08,13.22,41.7,160.6,266.04,3.39,4.8,62.3,153.5,9.4,6.9,1.1,1.94,0.9,5.8,30.5,54.22,5.99,107700,1.4,20.9,11.9,48.28,2.09,2.38,True,2.34,48.6,11.4,0.86,246.28,True,1.64,35.3,3250000,2.6,2.22,1.59,18.77,2023-02-10,1.62,2.59,2023-01-31,BMO
DCOM,"Dime Community Bancshares, Inc.",Financial,Banks - Regional,USA,1200000000,9.17,31.95,0.028300000000000002,133087,Recent Insider Selling,1,-,3.49,4.4,38170000,0.79,7.8,4.1,37.07,35770000.0,1.48,137800000.0,,0.88,75.6,4.71,392300000.0,3.06,16.6,7.69,1510000.0,6.96,26.84,1.19,13.08,1.1,36.4,6.61,14.4,2.22,,13.2,28.36,36.82,0.38,0.96,,4.7,24.1,13.23,1.09,3.0,,22.8,,12.66,0.98,802,,13.7,95.8,51.82,2.89,3.11,True,0.2,9.1,35.1,1.20,31.07,True,0.2,27.5,110710,2.2,0.54,1.09,0.05,2023-02-10,4.23,13.66,2023-01-27,BMO
DT,"Dynatrace, Inc.",Technology,Software - Application,USA,-2147483648,442.35,43.35,-0.0172,3722411,Recent Insider Selling,1,-,0.1,0.7,287960000,8.18,43.88,0.99,88.33,193680000.0,16.28,28600000.0,22.11,0.22,,27.01,1100000000.0,11.16,31.8,3.09,8460000.0,1.17,5.09,8.52,14.62,1.2,48.55,8.16,1.5,28.98,20.01,2.1,29.41,49.55,13.19,,40.65,130.9,3.9,12.51,1.16,,1.0,18.0,80.7,47.4,1.88,3600,1.0,23.5,8.3,57.56,3.53,3.61,True,0.0,3.2,2.6,1.56,44.11,True,0.0,0.0,2390000,2.2,7.43,11.62,14.03,2023-02-10,4.37,3.54,2023-02-01,BMO
K,Kellogg Company,Consumer Defensive,Packaged Foods,USA,-2147483648,15.59,67.69,0.0083,2350619,Recent Insider Selling,1,S&P 500,4.34,16.5,341000000,0.12,16.37,4.14,2.95,317190000.0,4.42,1490000000.0,10.75,0.84,85.6,4.66,14900000000.0,1.55,16.4,1.0,11790000.0,10.21,12.56,5.39,0.02,8.0,73.31,9.78,1.09,61.95,1.45,37.6,59.54,77.17,4.98,2.36,51.7,17.0,11.8,12.28,0.43,3.49,0.5,1.8,30.0,13.69,1.25,31000,0.7,8.9,10.9,42.76,2.12,1.62,True,1.56,0.7,10.0,1.11,67.13,True,1.33,53.2,2110000,3.1,0.58,4.09,5.37,2023-02-10,3.72,5.58,2023-02-09,BMO
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,-2147483648,27.33,15.58,0.0026,2324085,Recent Insider Selling,1,-,0.57,0.2,186310000,5.58,13.54,1.15,21.15,175680000.0,2.38,121000000.0,,0.17,,43.59,5000000000.0,0.6,261.6,2.53,14260000.0,25.04,7.85,1.98,27.89,3.3,16.55,34.21,0.42,36.73,13.5,8.6,9.46,24.50,11.6,,,11.9,25.6,36.41,1.49,,0.7,6.8,34.5,64.69,0.59,7200,1.9,2.6,5.1,49.71,3.74,3.41,True,0.28,44.1,2.4,0.49,15.54,True,0.28,78.4,4710000,2.7,1.2,1.49,20.7,2023-02-10,8.12,3.03,2022-11-22,BMO
AGCO,AGCO Corporation,Industrials,Farm & Heavy Construction Machinery,USA,-2147483648,12.21,138.18,0.0327,1033282,Recent Insider Selling,1,-,11.32,0.5,74600000,4.82,10.2,13.55,5.45,61930000.0,0.58,849500000.0,1.1,3.9,83.5,14.73,11910000000.0,0.86,109.7,0.43,930000.0,23.09,47.19,2.93,14.24,8.8,152.5,9.51,8.14,16.97,11.13,24.3,88.55,144.82,0.37,0.96,,43.3,18.1,4.59,1.38,0.69,0.7,8.5,23.0,56.05,4.34,23300,1.6,14.5,8.9,55.47,4.12,3.12,True,0.63,32.4,7.1,1.64,133.80,True,0.52,6.0,631080,2.1,0.85,2.12,17.34,2023-02-10,1.5,1.47,2023-02-07,BMO
SONO,"Sonos, Inc.",Technology,Consumer Electronics,USA,-2147483648,47.38,20.09,-0.0341,4130777,Recent Insider Selling,1,-,0.42,1.5,128139999,6.24,29.24,0.69,2.36,124590000.0,9.48,67400000.0,4.74,0.41,89.4,32.43,1750000000.0,1.49,56.7,5.73,5590000.0,17.55,4.37,4.6,170.47,5.4,22.71,24.62,2.11,9.52,10.0,10.6,13.65,31.22,18.88,,,40.0,15.7,35.65,1.89,,0.8,12.0,45.4,47.18,0.82,1844,1.6,12.0,5.1,61.65,5.2,2.99,True,0.0,622.5,3.8,2.01,20.80,True,0.0,0.0,2060000,2.2,8.5,12.47,10.81,2023-02-10,4.49,2.72,2023-02-08,AMC
SNV,Synovus Financial Corp.,Financial,Banks - Regional,USA,-2147483648,8.75,43.29,0.0016,1024711,"['Recent Insider Selling', 'Triangle Ascending']",2,-,4.95,0.5,145390000,0.71,7.99,5.42,0.36,143470000.0,10.83,724700000.0,1.09,1.27,82.3,7.1,2080000000.0,3.03,114.9,0.14,4300000.0,1.69,25.4,1.7,4.11,1.2,47.25,17.81,12.85,3.37,8.0,16.8,34.15,54.40,15.29,1.36,18.0,21.0,23.6,20.42,1.4,3.14,,10.1,,26.78,1.08,5033,,33.6,78.7,63.22,2.16,2.84,True,1.2,10.1,33.9,0.91,43.22,True,1.2,27.7,1130000,2.1,5.44,9.87,8.8,2023-02-10,2.99,3.8,2023-01-19,BMO
APLS,"Apellis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,-2147483648,,51.21,-0.031200000000000002,1090398,"['Multiple Top', 'Recent Insider Selling']",2,-,-6.24,1.5,109130000,6.5,,-5.42,12.32,93520000.0,2.46,-634100000.0,,-1.57,89.8,16.41,113000000.0,51.9,92.7,1.82,9110000.0,21.77,2.82,18.16,13.9,65.0,74.69,5.72,6.19,8.28,33.3,194.7,33.32,70.00,0.97,,,,86.1,26.84,1.25,,6.7,,93.1,53.69,2.62,476,7.2,287.7,,45.79,5.24,4.79,True,1.46,23.2,,0.88,52.86,True,1.41,,1240000,1.9,3.15,0.26,2.42,2023-02-10,9.74,7.32,2022-11-07,AMC
SNA,Snap-on Incorporated,Industrials,Tools & Accessories,USA,-2147483648,15.23,251.33,0.0083,213265,Recent Insider Selling,1,S&P 500,16.5,1.5,53200000,3.21,14.24,17.65,16.6,52240000.0,1.78,896500000.0,5.44,4.12,89.5,10.54,4790000000.0,2.77,30.4,0.03,2560000.0,9.88,81.15,3.1,3.88,12.7,242.44,17.04,14.38,17.48,2.8,20.3,190.08,259.78,10.0,6.48,35.3,10.2,16.3,3.25,1.11,2.58,2.3,4.4,52.2,32.22,4.98,12800,3.3,5.8,24.5,57.74,1.69,1.97,True,0.28,15.8,18.1,0.74,249.26,True,0.27,33.8,286500,3.1,1.85,5.15,13.17,2023-02-10,4.9,8.94,2023-02-02,BMO
ACRS,"Aclaris Therapeutics, Inc.",Healthcare,Biotechnology,USA,971860000,,14.29,0.031,1192135,Recent Insider Selling,1,-,-1.29,0.2,66670000,1.71,,-1.69,67.64,60260000.0,13.6,-82100000.0,,-0.45,96.5,11.84,23500000.0,41.36,33.2,0.42,2650000.0,14.94,3.3,4.33,23.4,32.1,32.5,12.17,3.65,3.92,,39.4,9.84,18.96,9.27,,,6.5,45.5,24.62,0.56,,13.0,,50.7,45.22,0.98,75,13.0,1046.4,,39.42,4.57,6.46,True,0.0,13.4,,2.59,13.86,True,0.0,,460650,1.4,11.4,9.76,6.85,2023-02-10,4.4,5.75,2022-11-08,BMO
TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,401950000,,15.06,-0.002,24949,Recent Insider Selling,1,-,-2.77,5.5,26660000,7.38,,-4.61,7.99,23150000.0,4.87,-63300000.0,,-0.69,77.1,15.3,16200000.0,24.81,48.6,2.56,1040000.0,13.05,7.6,1.98,95.3,29.8,48.71,13.1,8.49,1.77,,34.2,10.8,20.82,2.73,,,,7.3,27.67,,,16.4,,96.7,39.44,0.64,46,16.4,,,45.34,3.43,4.0,True,0.1,11.0,,0.25,15.09,True,0.1,,99280,1.4,2.06,1.49,3.19,2023-02-10,4.48,10.44,,
RAMP,"LiveRamp Holdings, Inc.",Technology,Information Technology Services,USA,1660000000,,24.71,-0.0287,487269,Recent Insider Selling,1,-,-1.51,2.4,67099999,11.37,24.27,1.02,0.7,64430000.00000001,1.69,-102400000.0,,0.27,94.8,35.1,571700000.0,2.9,63.6,4.12,1400000.0,8.9,14.31,1.73,31.35,8.0,28.56,44.38,7.23,3.42,21.5,10.0,15.37,45.29,5.42,,25.61,14.8,6.0,45.44,1.12,,4.7,24.8,71.8,60.77,1.06,1400,4.7,15.6,16.9,46.02,6.51,3.65,True,0.0,379.9,17.9,0.83,25.44,True,0.0,,588640,2.2,4.04,3.16,5.51,2023-02-10,2.17,2.37,2023-02-07,AMC
TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,-2147483648,25.35,146.72,0.0008,307250,Recent Insider Selling,1,-,5.79,1.1,53150000,5.51,26.42,5.55,13.04,52630000.0,2.95,311300000.0,5.17,1.07,92.5,5.74,2890000000.0,2.73,14.1,1.63,780000.0,0.44,22.26,6.59,12.11,9.9,187.5,3.73,3.43,42.72,4.9,21.6,118.55,169.95,1.05,0.92,26.5,19.0,17.7,13.67,0.94,0.63,1.3,6.9,20.4,23.76,4.78,21000,1.3,3.8,11.3,43.43,2.74,3.2,True,0.22,1.7,9.1,1.07,146.61,True,0.21,12.9,286750,2.0,3.41,1.96,4.4,2023-02-10,1.49,2.73,2023-02-01,AMC
SLGN,Silgan Holdings Inc.,Consumer Cyclical,Packaging & Containers,USA,-2147483648,17.51,53.75,0.0040999999999999995,312596,Recent Insider Selling,1,-,3.07,0.9,110280000,1.99,12.47,4.31,10.66,83110000.0,3.25,340900000.0,4.52,0.78,71.1,10.35,6410000000.0,0.93,16.5,0.73,1360000.0,19.13,15.35,3.5,7.08,4.8,58.45,23.56,2.2,24.44,3.88,22.6,38.59,55.41,3.68,0.64,49.79,20.5,8.7,3.0,0.8,1.19,0.9,9.5,16.3,39.28,1.08,15600,1.4,19.3,9.3,55.56,1.64,2.12,True,2.27,31.0,5.8,0.78,53.53,True,1.92,18.0,402520,2.3,1.72,2.02,15.35,2023-02-10,1.63,3.37,2023-01-24,AMC
DOMA,Doma Holdings Inc.,Real Estate,Real Estate Services,USA,205730000,,0.74,0.0504,2308444,Recent Insider Selling,1,-,-0.84,2.9,326820000,16.51,,-0.22,22.28,180710000.0,72.64,-236500000.0,,-0.1,36.7,58.98,481500000.0,0.43,486.8,0.79,6710000.0,21.59,0.57,1.29,68.6,40.7,12.75,80.38,0.67,1.1,,85.2,0.34,3.80,62.42,,,,20.9,80.64,,,,,,116.35,0.10,2049,,33.6,51.8,57.75,29.33,16.03,True,0.82,142.4,49.1,2.88,0.70,True,0.82,,802380,2.5,16.85,47.44,10.51,2023-02-10,3.72,8.37,2022-11-10,AMC
MCFT,"MasterCraft Boat Holdings, Inc.",Consumer Cyclical,Recreational Vehicles,USA,576670000,8.23,32.47,-0.0181,396439,Recent Insider Selling,1,-,3.95,2.5,17950000,5.11,7.62,4.26,43.04,17340000.0,14.65,72500000.0,0.82,1.01,94.9,43.42,733400000.0,0.79,5.4,1.53,380000.0,26.84,8.03,4.04,2.2,18.2,28.6,10.63,2.3,14.13,10.0,37.9,18.49,35.09,25.51,,,24.3,29.8,7.47,1.83,,0.8,25.4,24.3,75.61,1.21,1750,1.7,29.7,13.1,67.23,5.42,3.86,True,0.39,112.3,7.1,2.82,33.07,True,0.36,0.0,140690,1.8,9.63,17.62,35.25,2023-02-10,2.21,2.73,2023-02-08,BMO
IAS,Integral Ad Science Holding Corp.,Communication Services,Advertising Agencies,USA,1610000000,,10.14,-0.0315,150582,"['Head & Shoulders Inverse', 'Recent Insider Selling']",2,-,-0.01,0.2,155390000,12.28,65.42,0.15,4.15,153680000.0,5.41,-900000.0,,0.01,99.2,51.57,393400000.0,4.1,56.3,1.15,1080000.0,5.76,4.99,2.03,318.92,0.1,13.12,47.73,0.46,21.89,,0.1,6.63,20.39,15.36,,22.28,,3.3,50.27,,,3.7,,82.1,52.94,0.56,760,3.7,28.2,3.2,49.18,7.19,4.88,True,0.3,107.6,0.2,0.47,10.47,True,0.3,,323410,1.6,1.53,5.36,6.95,2023-02-10,0.7,3.32,2023-03-02,AMC
TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,965750000,5.99,15.31,-0.014199999999999999,394083,"['Head & Shoulders Inverse', 'Recent Insider Selling']",2,-,2.55,2.0,62800000,4.91,6.54,2.34,28.69,58910000.0,8.6,161900000.0,0.24,0.45,81.5,6.25,2150000000.0,0.45,179.7,1.49,1890000.0,0.46,5.03,3.04,5.64,13.0,25.0,40.98,1.85,8.28,25.0,59.2,10.07,19.81,0.07,,14.2,23.8,9.7,22.72,2.2,,1.0,7.1,15.6,52.04,0.54,7500,1.9,17.8,9.9,40.82,2.96,3.03,True,1.43,282.1,7.5,0.98,15.53,True,1.32,0.0,403370,3.0,6.11,0.45,1.14,2023-02-10,3.21,4.69,2022-11-07,AMC
SAGE,"Sage Therapeutics, Inc.",Healthcare,Biotechnology,USA,-2147483648,,45.01,0.004699999999999999,347761,Recent Insider Selling,1,-,-8.63,0.1,59430000,1.92,,-8.7,4.99,52050000.0,9.89,-510400000.0,,-2.39,88.7,39.78,6500000.0,415.96,168.3,0.73,4600000.0,7.22,23.22,1.94,2.1,30.8,54.75,1.53,23.2,1.94,41.1,32.8,27.36,49.56,18.01,,,10.5,26.7,9.18,1.14,,14.7,,88.3,64.51,1.80,471,14.7,21.4,,57.34,4.25,4.71,True,0.0,4.4,,0.69,44.80,True,0.0,,503160,2.3,1.45,7.9,19.14,2023-02-10,8.84,9.14,2023-02-16,BMO
HSY,The Hershey Company,Consumer Defensive,Confectioners,USA,-2147483648,35.31,239.1,0.0168,921814,Recent Insider Selling,1,S&P 500,6.77,0.4,205280000,1.19,23.97,9.98,11.1,146500000.0,5.52,1640000000.0,3.67,2.68,79.1,3.63,10420000000.0,4.67,9.8,0.34,2150000.0,6.18,15.02,15.92,7.57,15.3,250.35,17.41,1.61,148.46,9.63,56.0,193.09,242.63,3.25,4.14,51.37,10.5,20.7,1.46,0.32,1.73,0.4,3.8,43.2,23.83,4.42,16620,0.8,15.6,19.9,64.47,1.67,1.93,True,1.59,29.6,15.6,0.89,235.15,True,1.08,40.9,1040000,2.6,5.96,4.05,6.54,2023-02-10,1.47,2.07,2023-02-02,BMO
MSTR,MicroStrategy Incorporated,Technology,Software - Application,USA,-2147483648,,243.37,-0.022799999999999997,435455,Recent Insider Selling,1,-,-129.91,0.08,11310000,14.54,,,79.42,7150000.0,24.96,-1469800000.0,,,71.1,42.86,499300000.0,4.68,99.1,5.72,3210000.0,27.78,-17.71,,,42.9,280.0,45.51,6.29,38.68,10.0,362.8,132.56,522.80,71.91,,62.97,54.4,16.2,53.45,2.37,,0.8,0.1,79.4,83.59,19.17,2172,0.8,2.0,,51.32,7.31,8.35,True,,33.7,,0.69,249.04,True,,,626810,2.3,3.16,17.54,6.29,2023-02-10,44.94,5.13,2023-02-02,AMC
FVCB,"FVCBankcorp, Inc.",Financial,Banks - Regional,USA,242970000,10.76,13.98,-0.0085,19289,Recent Insider Selling,1,-,1.3,8.3,17480000,0.14,8.18,1.71,7.4,13960000.0,7.83,25000000.0,,0.33,39.5,12.97,73200000.0,3.32,37.2,2.39,90000.0,10.06,11.13,1.26,22.14,1.1,15.5,16.75,3.93,3.56,,12.1,13.47,17.52,8.36,,19.59,18.8,22.8,20.21,0.3,,,16.0,,3.79,0.36,126,,21.3,82.6,35.64,2.4,2.56,False,0.1,48.8,33.1,0.52,14.10,True,0.1,0.0,37160,2.3,3.35,6.79,9.75,2023-02-10,0.62,2.33,2023-01-25,AMC
TEAM,Atlassian Corporation,Technology,Software - Application,Australia,-2147483648,,172.23,0.0063,2536813,Recent Insider Selling,1,-,-0.9,0.6,255170000,1.73,83.69,2.06,48.69,145370000.0,21.48,-227800000.0,,0.37,82.6,40.84,3000000000.0,15.83,13.1,4.31,6440000.0,37.55,1.88,91.61,35.48,18.1,198.23,48.68,5.53,31.13,20.0,183.5,113.86,352.92,33.84,,57.86,31.15,11.4,51.2,0.82,,1.2,34.9,83.1,51.27,10.06,8813,1.2,31.5,0.0,59.3,6.11,5.81,True,0.0,96.7,19.0,0.75,171.15,True,2.08,,3380000,1.9,6.83,19.27,9.16,2023-02-10,4.43,1.91,2023-02-02,AMC
TRV,"The Travelers Companies, Inc.",Financial,Insurance - Property & Casualty,USA,-2147483648,13.64,186.75,0.0075,1066423,Recent Insider Selling,1,"DJIA, S&P 500",13.69,0.2,235400000,2.18,11.14,16.76,41.82,230200000.0,2.55,3330000000.0,1.54,3.68,85.1,2.53,36300000000.0,1.18,37.8,0.71,3140000.0,10.63,84.56,2.21,16.59,3.0,198.81,8.12,3.36,55.52,8.83,14.6,149.65,194.51,0.39,3.72,7.14,7.1,11.1,3.99,0.63,1.99,,4.7,,24.79,4.19,30800,,5.8,12.7,49.18,2.02,2.4,True,0.37,28.0,9.7,0.78,185.36,True,0.36,24.2,1370000,2.7,0.44,0.56,7.65,2023-02-10,1.37,2.29,2023-01-24,BMO
ELF,"e.l.f. Beauty, Inc.",Consumer Defensive,Household & Personal Products,USA,-2147483648,83.61,71.32,-0.0206,560812,Recent Insider Selling,1,-,0.85,2.0,52710000,2.27,46.58,1.53,45.48,49840000.0,44.96,46800000.0,3.13,0.17,97.6,43.36,496600000.0,7.34,238.5,1.95,1280000.0,95.88,7.31,9.76,14.25,8.9,67.1,147.47,1.7,41.87,26.7,13.5,20.49,73.00,28.97,,46.23,1.7,6.3,2.3,1.56,,2.1,7.8,66.2,248.07,2.55,303,3.0,49.3,12.5,73.56,3.37,3.95,True,0.18,196.7,9.4,0.69,72.82,True,0.16,0.0,806960,2.1,19.65,25.8,75.71,2023-02-10,2.56,1.58,2023-02-01,AMC
CMG,"Chipotle Mexican Grill, Inc.",Consumer Cyclical,Restaurants,USA,-2147483648,55.13,1583.89,-0.0143,364841,"['Double Top', 'Recent Insider Selling']",2,S&P 500,28.73,0.5,27770000,6.44,36.97,42.84,6.48,27550000.0,7.08,808800000.0,2.0,8.9,96.3,15.12,8410000000.0,5.21,82.9,0.61,870000.0,2.89,83.8,18.9,28.27,12.2,1778.0,1.54,28.33,55.91,27.51,36.3,1196.28,1754.56,14.16,,48.56,97.1,28.1,9.73,1.28,,1.3,14.1,28.3,32.4,44.64,97660,1.3,13.7,12.1,49.76,2.45,2.49,True,0.0,28.1,9.6,1.29,1606.91,True,0.0,0.0,283360,1.9,1.3,3.8,6.79,2023-02-10,3.16,3.07,2023-02-07,AMC
AA,Alcoa Corporation,Basic Materials,Aluminum,USA,-2147483648,,48.69,-0.0264,4609253,Recent Insider Selling,1,-,-0.83,0.2,179000000,7.68,9.88,4.93,39.68,175350000.0,6.28,-102000000.0,,0.26,82.6,19.69,12450000000.0,0.7,347.0,5.61,6820000.0,8.6,30.01,1.62,103.22,6.3,53.73,32.29,7.95,6.12,12.3,19.0,33.55,98.09,7.08,0.4,7.86,24.8,5.0,50.36,2.46,0.82,1.0,5.5,18.0,45.13,2.53,12200,1.8,8.3,13.7,44.07,4.93,4.99,True,0.32,336.2,7.7,0.92,50.01,True,0.32,5.7,5030000,2.4,7.07,0.19,0.62,2023-02-10,3.89,1.36,2023-01-18,AMC
SAIA,"Saia, Inc.",Industrials,Trucking,USA,-2147483648,20.14,272.0,-0.0189,526879,Recent Insider Selling,1,-,13.5,0.2,26540000,5.01,19.52,13.94,59.04,26300000.0,14.94,360300000.0,1.51,2.78,,26.72,2750000000.0,2.63,82.3,1.13,4080000.0,7.51,56.76,4.79,11.78,17.2,264.2,6.33,5.64,48.26,13.34,25.2,168.03,306.40,29.72,,66.63,38.4,20.1,11.23,1.51,,1.6,12.9,69.2,61.88,14.09,11600,1.6,18.4,16.5,55.4,4.41,5.43,True,0.02,23.0,12.4,1.27,277.23,True,0.01,0.0,415690,2.6,2.2,12.69,25.79,2023-02-10,15.5,9.81,2023-02-03,BMO
HRT,HireRight Holdings Corporation,Industrials,Staffing & Employment Services,USA,921110000,7.89,11.55,-0.006,166794,Recent Insider Selling,1,-,1.46,0.8,79460000,1.87,9.15,1.26,,67560000.0,3.67,116300000.0,2.02,0.21,88.1,52.17,829800000.0,1.11,76.9,0.59,1690000.0,35.55,7.02,1.65,50.3,7.5,13.4,14.13,1.84,6.29,3.9,23.9,6.88,18.95,2.61,,9.77,,4.6,39.07,,,2.5,,45.3,67.98,0.46,2760,2.5,2.6,10.8,48.34,3.65,3.93,True,1.24,1181.3,14.0,0.49,11.62,True,1.23,0.0,343500,3.0,0.07,2.14,17.83,2023-02-10,2.5,4.91,2022-11-03,AMC
ADNT,Adient plc,Consumer Cyclical,Auto Parts,Ireland,-2147483648,,42.27,-0.0278,1242188,Recent Insider Selling,1,-,-1.27,1.2,95100000,8.47,10.07,4.2,7.02,94160000.0,2.4,-120000000.0,,0.38,97.5,17.16,14120000000.0,0.29,110.9,4.1,4520000.0,13.6,21.8,1.94,91.42,1.2,43.43,11.75,9.86,4.29,,5.4,27.15,50.22,21.85,,86.42,16.4,0.8,15.84,2.78,,0.9,2.7,5.7,55.69,1.56,75000,1.2,31.7,0.9,49.41,3.36,3.35,True,1.24,95.3,0.8,1.43,43.48,True,1.24,,867860,2.6,2.87,8.06,21.79,2023-02-10,4.8,5.21,2023-02-07,BMO
CDAY,Ceridian HCM Holding Inc.,Technology,Software - Application,USA,-2147483648,,76.65,-0.0084,1797461,Recent Insider Selling,1,S&P 500,-0.51,0.3,153190000,0.59,80.18,0.96,18.56,152110000.0,16.38,-77700000.0,,0.12,,38.06,1190000000.0,10.11,142.9,3.34,12450000.0,14.4,13.39,5.72,39.56,0.9,73.54,5.38,2.6,29.5,44.5,3.7,43.23,79.87,19.49,,158.34,11.6,2.2,4.03,1.46,,1.1,7.8,37.1,77.31,3.01,7462,1.1,22.7,5.9,63.06,4.16,3.67,True,0.6,1.3,6.5,1.26,77.30,True,0.59,,1430000,2.5,6.25,13.64,27.51,2023-02-10,8.18,8.7,2023-02-08,AMC
LPG,Dorian LPG Ltd.,Energy,Oil & Gas Midstream,USA,900170000,6.86,22.51,0.0067,661449,Recent Insider Selling,1,-,3.28,5.9,40090000,1.12,8.26,2.72,33.02,33790000.0,33.75,131800000.00000001,0.46,0.7,67.4,26.18,335700000.0,2.68,4.1,7.47,1440000.0,51.35,20.89,1.08,13.74,8.6,20.07,136.05,3.25,6.94,15.0,15.4,9.47,23.07,18.79,,,133.1,5.8,2.43,1.19,,2.7,10.4,92.5,137.77,0.88,79,2.7,50.6,45.3,72.15,3.14,4.82,True,0.75,207.4,39.3,1.12,22.36,True,0.69,0.0,589130,2.4,14.93,18.05,43.41,2023-02-10,4.26,2.44,2023-02-01,BMO
PRT,PermRock Royalty Trust,Energy,Oil & Gas Equipment & Services,USA,91840000,8.08,7.54,0.0472,56469,Recent Insider Selling,1,-,0.93,45.4,12170000,4.0,,,7.56,850000.0,3.01,11300000.0,1.62,,48.3,2.86,12200000.0,7.53,285.9,0.2,40000.0,14.71,6.74,1.12,,13.4,,21.7,0.17,43.73,5.0,13.6,6.38,10.88,2.2,0.92,,,8.7,30.7,1.22,12.18,,,,18.18,0.28,0,,52.2,92.6,52.85,3.59,3.48,False,0.0,59.7,92.8,0.91,7.20,True,0.0,90.0,61860,3.0,0.06,2.93,6.5,2023-02-10,4.74,0.65,,
