Ticker,Company,Sector,Industry,Country,Market_Cap,P_E,Price,Change,Volume,Signals,NoOf_Signals,Index,EPS_(ttm),Insider_Own(%),Shs_Outstand,Perf_Week(%),Forward_P_E,EPS_next_Y,Insider_Trans(%),Shs_Float,Perf_Month(%),Income,PEG,EPS_next_Q,Inst_Own(%),Perf_Quarter(%),Sales,P_S,EPS_this_Y(%),Inst_Trans(%),Short_Interest,Perf_Half_Y(%),Book_sh,P_B,EPS_next_Y_Percentage(%),ROA(%),Target_Price,Perf_Year(%),Cash_sh,P_C,EPS_next_5Y(%),ROE(%),52W_Range_From,52W_Range_To,Perf_YTD(%),Dividend,P_FCF,EPS_past_5Y(%),ROI(%),52W_High(%),Beta,Dividend_%(%),Quick_Ratio,Sales_past_5Y(%),Gross_Margin(%),52W_Low(%),ATR,Employees,Current_Ratio,Sales_Q_Q(%),Oper._Margin(%),RSI_(14),Volatility_W(%),Volatility_M(%),Optionable,Debt_Eq,EPS_Q_Q(%),Profit_Margin(%),Rel_Volume,Prev_Close,Shortable,LT_Debt_Eq,Payout(%),Avg_Volume,Recom,SMA20(%),SMA50(%),SMA200(%),Date,Short_Float_Percentage(%),Short_Float_Ratio,Earnings_Date,Earnings_Timing
BIIB,Biogen Inc.,Healthcare,Drug Manufacturers - General,USA,-2147483648,14.21,278.98,-0.0349,1587951,"['Earnings Before', 'Major News']",2,"NDX, S&P 500",19.63,0.1,144400000,2.27,17.77,15.7,7.17,143010000.0,3.66,2860000000.0,,3.48,88.6,6.71,10360000000.0,3.89,58.1,0.83,1870000.0,27.02,88.47,3.15,8.16,11.8,322.26,30.29,34.02,8.2,3.7,24.5,187.16,311.88,0.74,,17.95,9.3,15.3,10.55,0.18,,2.1,0.8,77.2,49.06,7.24,9610,2.5,9.7,23.7,41.81,2.79,2.31,True,0.49,253.7,27.6,1.40,289.08,True,0.49,,1130000,2.2,3.22,2.29,14.83,2023-02-15,1.3,1.65,2023-02-15,BMO
CEVA,"CEVA, Inc.",Technology,Semiconductors,USA,815550000,,34.66,0.0003,129092,Earnings Before,1,-,-0.93,0.6,23160000,0.23,50.6,0.69,0.0,21890000.0,11.48,-21200000.0,,0.17,89.6,23.65,135300000.0,6.03,115.8,1.21,550000.0,0.49,10.89,3.18,5.91,6.6,35.71,6.37,5.79,5.98,20.5,7.9,23.71,42.25,35.5,,74.82,51.1,0.6,17.96,1.12,,6.1,11.1,80.0,46.18,1.27,476,6.1,2.7,1.6,63.37,3.74,3.87,True,0.0,,15.7,1.15,34.65,True,0.0,,111980,2.0,2.56,16.09,11.81,2023-02-15,2.53,4.95,2023-02-15,BMO
CHEF,"The Chefs' Warehouse, Inc.",Consumer Defensive,Food Distribution,USA,1460000000,43.85,37.93,0.0064,749261,Earnings Before,1,-,0.86,0.5,37120000,2.27,23.8,1.59,0.95,34210000.0,5.01,35000000.0,2.07,0.47,89.4,3.3,2380000000.0,0.61,94.6,0.06,2710000.0,8.16,10.37,3.66,6.69,3.1,47.43,14.18,3.77,10.06,21.2,9.6,26.27,42.16,13.97,,,25.8,1.7,10.03,1.82,,1.7,7.9,23.4,44.36,1.10,2712,2.5,36.7,3.0,56.15,3.35,2.66,True,1.3,111.4,1.5,1.83,37.69,True,1.28,,410070,1.6,0.9,5.47,7.38,2023-02-15,7.93,6.62,2023-02-15,BMO
CHH,"Choice Hotels International, Inc.",Consumer Cyclical,Lodging,USA,-2147483648,21.3,130.01,0.034,694639,Earnings Before,1,-,6.1,0.4,54850000,4.02,22.23,5.85,22.71,29610000.0,6.19,339000000.0,1.5,1.05,62.1,7.88,1320000000.0,5.35,281.5,4.88,1810000.0,7.26,5.19,25.05,14.6,16.8,120.1,10.78,0.96,134.89,14.2,106.8,104.15,152.62,15.42,0.95,28.5,22.2,25.7,14.81,1.27,0.73,1.1,5.8,56.6,24.83,2.96,1500,1.1,28.1,37.8,67.17,2.97,2.26,True,4.07,10.8,25.8,2.16,125.73,True,4.06,3.8,320870,3.2,4.87,9.28,8.92,2023-02-15,6.1,5.63,2023-02-15,BMO
CIM,Chimera Investment Corporation,Real Estate,REIT - Mortgage,USA,1580000000,,6.83,-0.0339,2814924,Earnings Before,1,-,-2.85,1.38,231750000,4.21,6.8,1.0,0.0,228630000.0,2.09,-666300000.0,,0.23,51.6,2.86,770000000.0,2.05,31.5,0.04,8830000.0,28.78,11.45,0.6,17.84,4.6,6.67,48.06,0.37,18.31,2.54,21.0,4.91,13.52,24.18,0.92,16.48,3.6,4.5,49.48,1.57,13.47,,0.6,57.3,39.1,0.24,38,,31.4,77.0,47.29,3.84,3.02,True,3.87,167.7,86.5,1.48,7.07,True,2.8,51.58,1900000,2.8,3.52,3.12,12.41,2023-02-15,3.86,4.65,2023-02-15,BMO
CRWS,"Crown Crafts, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,57190000,6.84,5.64,-0.0441,33495,Earnings Before,1,-,0.82,3.9,10090000,4.24,,,0.0,9040000.0,1.17,8300000.000000001,1.37,,40.5,4.41,82900000.0,0.69,64.2,0.37,10000.0,15.19,4.77,1.18,,13.5,7.5,18.97,0.23,24.87,5.0,18.1,5.1,7.06,5.62,0.32,142.97,12.1,21.6,20.11,0.78,5.67,2.0,5.8,28.0,10.59,0.11,126,4.6,7.4,12.7,42.93,1.14,1.82,True,0.0,14.7,10.1,1.69,5.90,True,0.0,38.7,19800,3.0,1.96,0.3,5.67,2023-02-15,0.13,0.58,2023-02-15,BMO
DNUT,"Krispy Kreme, Inc.",Consumer Defensive,Grocery Stores,USA,-2147483648,,13.07,0.0678,1699645,Earnings Before,1,-,-0.07,2.8,167430000,4.98,36.61,0.36,0.64,82860000.0,12.48,-11900000.0,,0.1,30.5,7.76,1500000000.0,1.47,57.8,4.53,8990000.0,9.99,7.01,1.86,23.53,0.4,15.3,5.97,,,9.38,1.0,10.21,16.06,26.65,0.14,,,1.6,18.62,,1.07,0.2,,29.2,28.01,0.42,21500,0.3,10.1,2.7,63.29,3.43,3.03,True,0.66,128.8,0.8,1.74,12.24,True,0.63,,974040,2.5,6.97,7.21,1.28,2023-02-15,10.85,9.23,2023-02-15,BMO
HIHO,Highway Holdings Limited,Industrials,Metal Fabrication,Hong Kong,9800000,15.46,2.35,-0.0208,10007,Earnings Before,1,-,0.15,39.88,4040000,0.43,,,0.0,2450000.0,1.66,700000.0,,,5.3,0.0,12000000.0,0.82,191.9,35.75,0.0,10.85,2.41,0.98,,3.0,,21.67,1.53,1.53,,4.6,1.71,3.37,11.83,0.25,,5.3,5.0,30.26,0.31,10.64,2.5,8.8,32.5,37.43,0.09,204,3.0,3.3,5.0,51.47,2.55,2.85,False,0.0,13.9,3.7,1.69,2.40,True,0.0,287.9,5930,,0.65,1.55,6.95,2023-02-15,0.18,0.75,2023-02-15,BMO
ICL,ICL Group Ltd,Basic Materials,Agricultural Inputs,Israel,-2147483648,4.67,7.62,-0.006500000000000001,1384466,Earnings Before,1,-,1.63,44.91,1290000000,0.52,6.93,1.1,0.0,720050000.0,4.87,,1.2,0.29,25.04,10.25,9960000000.0,0.99,189.1,,640000.0,24.78,4.12,1.85,40.5,,9.34,22.87,,,3.9,,7.09,12.96,4.24,,,32.76,,41.2,,,,,,7.48,0.19,12500,,40.7,,43.33,1.84,2.02,True,,181.3,,1.15,7.67,True,,,1200000,2.6,3.88,2.01,15.89,2023-02-15,0.09,0.53,2023-02-15,BMO
IDCC,"InterDigital, Inc.",Communication Services,Telecom Services,USA,-2147483648,27.55,74.53,0.0217,868623,Earnings Before,1,-,2.71,1.5,29660000,2.34,24.65,3.02,0.0,29250000.0,26.42,83200000.0,1.08,0.73,86.3,47.34,452600000.0,4.91,22.7,3.05,2560000.0,34.23,23.46,3.18,17.86,4.9,85.5,12.29,28.95,2.57,25.5,11.6,40.23,74.60,50.62,1.4,,27.4,4.8,0.1,1.22,1.88,4.7,8.6,,85.25,1.67,510,4.7,20.0,27.9,79.24,1.51,2.13,True,0.87,11.1,18.4,2.81,72.94,True,0.87,38.3,309380,1.8,7.44,26.12,33.68,2023-02-15,8.76,8.28,2023-02-15,BMO
KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,USA,-2147483648,50.73,40.13,0.0063,7692092,"['Earnings Before', 'Major News']",2,"NDX, S&P 500",0.79,0.4,1230000000,2.71,14.51,2.77,1.58,781630000.0,5.2,981000000.0,,0.78,78.3,8.99,25810000000.0,1.87,180.7,2.89,15840000.0,3.35,39.24,1.02,1.92,1.3,43.13,16.02,0.83,48.38,1.18,2.5,32.73,44.87,1.42,1.6,30.32,25.8,3.6,10.56,0.7,3.99,0.5,0.2,31.1,22.61,0.76,36000,0.9,2.9,9.4,50.49,1.91,2.03,True,0.42,41.0,4.7,1.17,39.88,True,0.4,161.3,6570000,2.7,0.7,0.67,4.57,2023-02-15,2.03,2.41,2023-02-15,BMO
MLM,"Martin Marietta Materials, Inc.",Basic Materials,Building Materials,USA,-2147483648,29.01,382.8,0.0747,1032624,Earnings Before,1,S&P 500,13.2,0.5,62300000,7.47,25.98,14.73,0.54,61680000.0,8.41,825000000.0,1.96,3.07,96.9,8.45,6180000000.0,3.87,2.9,2.27,1400000.0,3.02,111.33,3.44,21.15,5.8,403.6,3.73,2.17,176.14,14.8,12.6,284.99,406.85,13.26,2.64,68.1,11.1,6.9,5.91,0.87,0.69,1.4,7.2,22.9,34.32,10.05,10000,2.0,16.3,18.7,69.22,2.98,2.53,True,0.73,14.6,13.6,3.06,356.20,True,0.63,18.5,337470,2.1,8.28,9.15,12.83,2023-02-15,2.26,4.14,2023-02-15,BMO
NVMI,Nova Ltd.,Technology,Semiconductor Equipment & Materials,Israel,-2147483648,23.16,92.54,0.015600000000000001,111229,Earnings Before,1,-,4.0,1.7,28680000,0.52,22.6,4.09,0.0,28510000.0,3.59,126300000.0,0.72,1.25,78.4,5.81,541000000.0,5.04,88.7,0.94,640000.0,14.81,19.28,4.8,18.69,14.4,105.0,17.32,11.39,8.13,32.2,24.7,67.4,120.00,13.3,,36.28,54.9,14.7,22.88,1.24,,3.8,20.5,56.7,37.3,3.06,819,4.8,27.7,26.4,52.79,3.54,2.94,True,0.35,8.3,23.4,1.23,91.12,True,0.35,,90280,1.5,0.62,4.61,0.44,2023-02-15,2.25,7.11,2023-02-15,BMO
OTMO,Otonomo Technologies Ltd.,Technology,Software - Application,Israel,70400000,,0.45,0.0591,648327,Earnings Before,1,-,-0.32,24.2,140770000,15.05,,-0.37,0.0,101240000.0,3.72,,,,48.8,25.0,6000000.0,11.73,54.4,10.81,460000.0,37.18,1.04,0.43,36.2,,1.31,77.16,,,,,0.2,2.17,10.57,,,,14.6,79.26,,,8.9,,54.6,125.0,0.06,128,8.9,300.0,,46.15,18.76,11.9,True,0.0,,,1.47,0.42,True,0.0,,439690,2.3,6.89,2.18,31.35,2023-02-15,0.45,1.04,2023-02-15,BMO
PSN,Parsons Corporation,Industrials,Specialty Industrial Machinery,USA,-2147483648,50.64,43.65,-0.0432,1151737,"['Earnings Before', 'TL Support']",2,-,0.86,0.1,103610000,3.19,19.91,2.19,0.0,102750000.0,0.91,97500000.0,4.69,0.54,99.39,9.35,4040000000.0,1.09,41.3,1.94,3570000.0,1.58,18.85,2.32,19.07,2.5,49.6,37.09,1.46,29.95,10.8,5.1,29.91,50.15,5.62,,21.03,44.0,4.4,12.96,0.85,,1.4,3.8,23.0,45.94,0.99,15500,1.4,18.6,4.4,43.78,2.55,2.12,True,0.36,51.0,2.4,2.71,45.62,True,0.36,,425440,2.6,0.44,3.37,2.5,2023-02-15,3.47,8.38,2023-02-15,BMO
RPRX,Royalty Pharma plc,Healthcare,Biotechnology,USA,-2147483648,32.49,37.69,-0.008199999999999999,1991791,Earnings Before,1,-,1.16,0.1,439290000,0.92,10.28,3.67,88.03,331070000.0,3.16,506800000.0,3.08,1.52,68.4,11.32,2250000000.0,10.14,13.3,1.52,6360000.0,15.02,14.0,2.69,0.14,2.9,53.71,3.63,3.67,10.28,10.55,8.5,36.15,44.75,4.63,0.8,291.43,,11.1,15.78,,2.12,2.1,,,4.26,0.69,66,2.1,2.1,42.0,35.59,1.79,1.65,True,1.16,36.3,22.6,1.32,38.00,True,0.99,63.8,1510000,1.9,2.05,4.66,8.79,2023-02-15,1.92,4.2,2023-02-15,BMO
SITE,"SiteOne Landscape Supply, Inc.",Industrials,Industrial Distribution,USA,-2147483648,26.61,159.09,0.0181,590901,Earnings Before,1,-,5.98,1.2,45100000,4.51,34.75,4.58,7.06,44420000.0,20.48,273800000.0,2.58,0.13,,25.03,3930000000.0,1.86,89.2,0.29,2640000.0,12.77,29.34,5.42,17.16,11.2,136.56,10.15,1.37,116.39,10.3,23.2,97.36,191.65,35.6,,54.02,30.1,18.9,16.99,1.44,,1.0,16.1,35.7,63.4,6.01,5700,2.4,17.7,9.4,67.09,5.0,3.9,True,0.33,8.2,7.0,2.31,156.26,True,0.32,,255800,2.4,7.89,20.71,27.16,2023-02-15,5.95,10.33,2023-02-15,BMO
SUN,Sunoco LP,Energy,Oil & Gas Refining & Marketing,USA,-2147483648,9.05,47.2,0.003,300511,Earnings Before,1,-,5.22,1.0,83760000,1.37,10.36,4.55,0.0,38360000.0,4.89,442000000.0,,0.78,20.3,10.0,24770000000.0,0.16,227.5,3.84,620000.0,20.07,11.68,4.04,9.08,6.8,48.14,12.22,2.37,19.9,,47.6,34.26,48.59,9.51,3.3,29.11,79.2,16.8,2.86,1.34,7.0,0.8,12.0,5.8,37.77,0.83,2225,1.4,38.0,2.9,61.31,1.53,1.69,True,3.45,25.2,1.8,1.00,47.06,True,3.45,62.5,299560,2.2,1.05,5.58,14.06,2023-02-15,1.61,2.07,2023-02-15,BMO
TGL,Treasure Global Inc.,Technology,Software - Application,USA,32700000,,1.72,-0.0391,147922,Earnings Before,1,-,,35.0,17290000,14.85,,,18.4,9530000.0,16.1,,,,0.7,10.42,74860000.0,0.44,44.3,,70000.0,75.22,0.41,4.2,,,,,0.37,4.67,,,1.51,19.80,0.58,,,,1456.1,91.31,,,6.2,,,13.91,0.18,92,6.3,14.7,,42.07,9.03,9.49,False,0.0,4.1,,0.80,1.79,True,0.0,,184540,,9.64,6.59,30.69,2023-02-15,0.74,0.38,2023-02-15,BMO
TMHC,Taylor Morrison Home Corporation,Consumer Cyclical,Residential Construction,USA,-2147483648,4.17,36.63,0.0175,897370,Earnings Before,1,-,8.79,0.1,112700000,2.92,6.15,5.96,82.32,103170000.0,9.97,1050000000.0,1.17,2.69,,35.62,8240000000.0,0.48,174.8,3.01,4120000.0,29.66,38.92,0.94,36.23,12.2,35.5,23.37,3.06,11.98,3.55,25.4,20.05,37.65,20.69,,4.32,24.9,9.4,2.71,1.7,,,16.1,24.8,82.74,1.13,3000,,9.5,16.6,62.9,3.03,3.18,True,0.62,103.7,12.7,1.01,36.00,True,0.62,,884800,2.7,4.87,12.17,31.49,2023-02-15,3.99,4.65,2023-02-15,BMO
TPG,TPG Inc.,Financial,Asset Management,USA,-2147483648,27.29,34.74,0.062400000000000004,793862,"['Earnings Before', 'Head & Shoulders']",2,-,1.27,12.81,308890000,5.98,18.59,1.87,0.0,53630000.0,4.45,391100000.0,2.53,0.54,65.7,9.81,2570000000.0,4.03,118.4,2.19,6150000.0,6.27,3.73,9.31,3.2,1.2,35.83,15.76,3.55,9.79,10.8,6.3,23.09,44.43,24.83,1.04,10.17,,145.0,21.81,,2.99,,,,50.45,1.33,1013,,24.5,5.1,62.46,4.84,3.7,True,0.0,88.1,4.2,1.52,32.70,True,0.39,239.9,522280,2.7,6.52,10.31,16.91,2023-02-15,11.47,11.78,2023-02-15,BMO
WAT,Waters Corporation,Healthcare,Diagnostics & Research,USA,-2147483648,29.38,336.9,-0.0070999999999999995,886996,Earnings Before,1,S&P 500,11.47,0.1,59800000,1.57,26.47,12.73,1.74,59070000.0,1.4,696900000.0,4.05,3.73,91.4,3.38,2950000000.0,6.84,33.7,0.12,1530000.0,2.34,6.44,52.31,6.72,22.8,344.81,5.93,7.42,45.42,7.25,183.4,265.61,369.00,1.66,,42.72,11.8,37.6,8.7,0.86,,1.5,5.1,57.6,26.84,8.75,7800,2.2,7.5,28.8,49.8,2.63,2.47,True,4.01,0.3,23.6,2.86,339.32,True,3.88,,309790,2.8,0.17,0.58,4.63,2023-02-15,2.59,4.93,2023-02-15,BMO
WKME,WalkMe Ltd.,Technology,Software - Application,Israel,999430000,,11.74,0.057699999999999994,114067,Earnings Before,1,-,-1.19,2.16,85510000,6.92,,-0.48,0.0,82680000.0,26.24,-100500000.0,,-0.14,99.5,52.07,233400000.0,4.28,78.2,1.66,500000.0,18.02,3.0,3.91,31.4,22.4,13.19,27.8,3.63,3.23,,37.1,6.87,17.95,5.01,,,,28.1,34.6,,,2.5,,76.7,70.89,0.69,1210,2.5,25.3,49.8,65.65,6.54,6.28,True,0.0,2.2,43.1,1.17,11.10,True,0.0,,97790,2.4,11.16,15.16,16.97,2023-02-15,0.6,5.09,2023-02-15,BMO
AEE,Ameren Corporation,Utilities,Utilities - Regulated Electric,USA,-2147483648,21.48,85.83,0.0074,1090018,Earnings After,1,S&P 500,4.0,0.2,258399999,1.31,19.78,4.34,11.27,257490000.0,3.82,1040000000.0,3.24,0.56,80.0,4.06,7460000000.0,2.91,9.7,1.71,4350000.0,10.61,39.48,2.17,6.84,2.8,93.82,0.82,0.03,3103.86,6.64,10.5,73.28,99.20,3.48,2.36,15.28,7.5,5.0,13.48,0.42,2.75,0.6,1.0,76.1,17.13,1.53,9116,0.8,27.3,19.3,46.84,1.65,1.72,True,1.47,6.0,13.9,0.81,85.20,True,1.33,43.1,1350000,2.2,0.39,2.16,2.81,2023-02-15,1.69,3.21,2023-02-15,AMC
AIG,"American International Group, Inc.",Financial,Insurance - Diversified,USA,-2147483648,3.67,61.83,0.005,4131545,"['Earnings After', 'Recent Insider Buying']",2,S&P 500,16.85,0.29,763050000,1.41,9.81,6.3,0.78,740830000.0,3.06,13720000000.0,0.31,1.29,92.0,2.64,58940000000.0,0.77,257.4,3.07,5870000.0,7.92,50.51,1.22,40.65,2.5,70.93,4.81,3.11,19.88,11.68,26.9,47.05,65.73,2.23,1.28,11.52,77.4,11.7,5.93,1.16,2.07,,0.3,,31.41,1.20,36600,,13.8,34.2,49.98,1.45,2.04,True,1.44,82.4,23.3,0.91,61.52,True,1.44,7.5,4520000,2.2,0.04,1.14,9.2,2023-02-15,0.79,1.3,2023-02-15,AMC
AJRD,"Aerojet Rocketdyne Holdings, Inc.",Industrials,Aerospace & Defense,USA,-2147483648,49.3,56.15,-0.0002,967684,Earnings After,1,-,1.14,0.2,80300000,0.54,27.94,2.01,19.78,77740000.0,0.18,95400000.0,4.01,0.59,92.8,14.31,2180000000.0,2.07,5.3,0.95,2970000.0,26.86,6.54,8.59,19.86,4.0,57.0,52.21,4.27,13.15,12.3,17.5,35.47,56.59,0.39,,,45.5,19.6,0.78,0.57,,1.2,4.4,15.4,58.3,0.33,5000,1.2,0.8,7.7,62.04,0.39,0.44,True,0.58,67.4,4.4,0.76,56.16,True,0.56,,1270000,3.0,0.34,1.06,21.72,2023-02-15,3.81,2.33,2023-02-15,AMC
ALB,Albemarle Corporation,Basic Materials,Specialty Chemicals,USA,-2147483648,20.68,272.79,0.0077,1531294,"['Earnings After', 'Head & Shoulders']",2,S&P 500,13.19,0.1,117140000,1.73,9.59,28.43,25.59,116970000.0,12.23,1550000000.0,,8.28,85.8,13.77,5590000000.0,5.69,69.8,1.72,3980000.0,2.86,57.48,4.75,31.95,12.7,311.88,19.81,11.84,23.03,,25.6,169.93,334.55,25.79,1.58,,22.9,9.5,18.46,1.57,0.58,1.1,4.4,41.4,60.53,9.11,6000,1.7,151.8,28.7,56.52,2.72,3.53,True,0.5,326.7,27.8,1.06,270.70,True,0.46,11.8,1440000,2.4,0.92,8.77,7.75,2023-02-15,3.4,2.76,2023-02-15,AMC
ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,USA,-2147483648,8.8,45.58,0.0011,787028,Earnings After,1,-,5.18,0.2,95210000,0.13,7.68,5.93,23.37,91720000.0,5.93,508000000.0,0.86,1.25,,6.67,2690000000.0,1.57,57.5,4.11,2430000.0,16.72,8.0,5.7,12.62,11.2,42.29,14.38,1.94,23.44,10.21,72.0,32.63,46.22,9.57,0.84,11.01,26.5,17.1,1.37,1.01,1.84,1.3,5.5,46.9,39.69,0.75,3400,1.7,25.2,28.5,64.23,1.48,1.85,True,3.29,63.5,18.8,0.98,45.53,True,3.28,15.8,804930,2.9,2.33,5.07,14.35,2023-02-15,2.65,3.02,2023-02-15,AMC
AM,Antero Midstream Corporation,Energy,Oil & Gas Midstream,USA,-2147483648,16.19,10.83,-0.0055000000000000005,2975550,Earnings After,1,-,0.67,0.1,478460000,1.5,13.42,0.81,0.0,321500000.0,4.67,321500000.0,2.94,0.19,53.9,2.43,894900000.0,5.7,368.2,0.49,8080000.0,4.03,4.62,2.34,10.4,5.8,11.29,8.95,,,5.5,14.3,8.56,11.61,0.37,0.9,7.52,67.6,7.7,6.72,2.31,8.31,0.8,,,26.52,0.27,519,0.8,2.8,58.4,49.85,2.23,2.45,True,1.42,6.1,35.9,1.00,10.89,True,1.42,133.8,2980000,3.3,0.24,0.21,4.85,2023-02-15,2.51,2.71,2023-02-15,AMC
AMED,"Amedisys, Inc.",Healthcare,Medical Care Facilities,USA,-2147483648,26.22,96.87,0.0181,527943,Earnings After,1,-,3.69,0.3,32479999,3.52,19.84,4.88,0.0,31910000.0,13.15,120900000.0,32.77,1.0,98.96,6.59,2220000000.0,1.39,14.9,3.91,1820000.0,20.09,31.27,3.1,0.37,6.2,109.31,29.85,0.56,171.57,0.8,12.4,79.3,179.91,15.96,,33.53,41.8,15.5,46.16,1.03,,1.1,9.3,44.5,22.16,3.46,21000,1.1,0.8,8.2,60.22,3.2,4.02,True,0.45,42.5,5.4,1.32,95.15,True,0.44,,399210,2.4,3.21,9.94,7.95,2023-02-15,5.71,4.57,2023-02-15,AMC
AMPL,"Amplitude, Inc.",Technology,Software - Application,USA,1970000000,,16.74,0.0602,902912,Earnings After,1,-,-0.82,3.4,112020000,7.24,,-0.2,1.04,64750000.0,31.29,-91200000.0,,-0.04,68.2,13.34,222200000.0,8.87,184.6,1.12,3100000.0,7.97,2.63,6.37,9.1,21.9,16.75,60.69,2.1,7.97,3.6,30.3,10.51,44.96,38.58,,,,24.5,62.77,,,2.5,,70.0,59.28,0.80,612,2.5,35.4,41.5,71.78,6.62,5.23,True,0.0,40.1,41.1,1.82,15.79,True,0.0,,495940,2.2,15.94,27.21,9.58,2023-02-15,4.78,6.25,2023-02-15,AMC
AR,Antero Resources Corporation,Energy,Oil & Gas E&P,USA,-2147483648,4.38,27.91,-0.0179,5725513,Earnings After,1,-,6.38,4.8,305340000,4.81,6.59,4.24,11.4,263990000.0,7.31,2069999999.9999998,,0.94,79.9,22.73,7450000000.0,1.07,87.0,3.62,18120000.0,31.17,20.34,1.37,23.64,14.7,40.0,38.58,,,,35.3,19.38,48.80,9.94,,2.63,26.8,0.6,42.81,3.49,,0.4,22.9,79.9,44.01,1.26,554,0.4,286.7,38.0,45.32,3.61,4.09,True,0.19,198.1,27.8,0.98,28.42,True,0.19,,5830000,2.3,1.71,7.8,20.61,2023-02-15,6.86,3.11,2023-02-15,AMC
ASPN,"Aspen Aerogels, Inc.",Industrials,Building Products & Equipment,USA,733930000,,11.5,0.0483,1113034,Earnings After,1,-,-2.52,0.2,66099999,5.99,,-1.1,,64010000.00000001,0.97,-89500000.0,,-0.3,57.4,13.53,152200000.0,4.82,47.4,0.69,2710000.0,18.32,4.61,2.49,51.1,28.3,27.78,57.11,1.6,7.17,,54.5,7.93,38.04,2.46,,,18.6,28.7,69.77,2.19,,1.7,0.7,7.2,45.02,0.77,418,1.9,20.7,56.4,55.92,7.36,7.49,True,0.0,211.3,58.8,1.18,10.97,True,0.58,,943990,1.8,8.18,3.53,9.91,2023-02-15,4.23,2.87,2023-02-15,AMC
ATCO,Atlas Corp.,Financial,Asset Management,United Kingdom,-2147483648,7.47,15.34,0.0,946738,Earnings After,1,-,2.05,25.34,275190000,0.26,9.01,1.7,0.0,209980000.0,0.26,576600000.0,0.36,0.45,60.7,0.2,1690000000.0,2.56,151.8,2.77,10390000.0,9.26,14.7,1.04,8.96,5.3,16.0,2.11,2.19,7.02,21.0,15.3,10.12,16.23,0.0,0.5,,21.7,6.6,5.48,0.95,3.26,0.6,13.4,79.2,51.51,0.10,6200,0.7,2.7,45.1,61.94,0.36,0.75,True,1.52,98.0,34.1,0.43,15.34,True,1.3,22.5,2190000,2.5,1.46,0.65,10.91,2023-02-15,4.95,4.75,2023-02-15,AMC
ATOM,Atomera Incorporated,Technology,Semiconductor Equipment & Materials,USA,207630000,,7.6,-0.0256,128474,Earnings After,1,-,-0.76,1.9,23290000,12.44,,-0.62,8.17,22730000.0,14.46,-17300000.0,,-0.17,32.1,15.74,400000.0,519.08,11.9,1.1,4110000.0000000005,47.98,0.97,7.84,3.1,54.8,13.0,53.32,0.85,8.91,,70.8,5.75,18.95,22.19,,,20.6,45.9,59.89,1.58,,8.5,,78.5,32.17,0.54,19,8.5,,,51.46,6.97,7.46,True,0.19,6.4,,0.81,7.80,True,0.15,,158150,2.0,2.39,8.0,22.54,2023-02-15,18.1,26.02,2023-02-15,AMC
AUR,"Aurora Innovation, Inc.",Technology,Information Technology Services,USA,1970000000,,1.8,0.0286,2186677,Earnings After,1,-,-1.49,0.2,1150000000,3.45,,-0.78,6.12,331730000.0,22.45,-1680900000.0,,-0.17,40.6,0.56,92600000.0,21.28,212.1,6.88,11130000.0,42.12,1.76,1.02,2.6,56.6,4.46,64.57,1.13,1.59,,61.9,1.1,6.54,48.76,,,,21.7,72.48,,,16.5,,,63.64,0.16,1600,16.5,94.8,,57.0,10.91,10.22,True,0.0,28.3,,0.93,1.75,True,0.0,,2360000,2.5,6.54,25.94,19.15,2023-02-15,3.36,4.72,2023-02-15,AMC
AVTA,"Avantax, Inc.",Financial,Asset Management,USA,1430000000,52.07,29.37,0.0034000000000000002,638614,Earnings After,1,-,0.56,0.1,47850000,0.14,12.79,2.3,0.0,47240000.0,8.78,28500000.0,3.47,-0.04,95.3,24.45,914500000.0,1.56,102.2,1.26,730000.0,28.93,7.77,3.78,26.7,2.7,29.0,61.46,1.87,15.69,15.0,7.9,15.69,30.22,15.04,,,39.0,4.4,2.8,1.26,,2.5,14.2,47.1,87.19,0.63,1100,2.5,1.4,5.9,68.95,1.72,1.99,True,1.4,20.0,3.1,1.56,29.27,True,1.4,,408340,1.7,3.34,11.43,36.23,2023-02-15,1.55,1.8,2023-02-15,AMC
AWK,"American Water Works Company, Inc.",Utilities,Utilities - Regulated Water,USA,-2147483648,20.61,149.25,-0.0004,688270,"['Earnings After', 'Multiple Top']",2,S&P 500,7.24,0.2,182000000,0.96,31.24,4.78,0.0,180950000.0,5.08,1320000000.0,2.49,0.78,89.0,3.11,3810000000.0,7.05,78.1,0.93,3670000.0,6.43,42.63,3.5,6.99,5.0,163.33,0.82,0.43,349.19,8.28,17.5,122.77,173.87,2.08,2.62,,21.6,8.6,14.16,0.54,1.76,0.4,3.5,,21.57,3.27,6400,0.5,0.9,51.9,40.45,1.87,2.24,True,1.53,6.8,34.6,0.88,149.31,True,1.41,34.7,777880,2.5,3.06,3.63,0.53,2023-02-15,2.03,4.72,2023-02-15,AMC
